id,drain,shotRepeat,multi,weaponAnimation,max,tx,ty,aim,attack,del,sx,sy,bx,by,sg,acceleration,accelerationX,circleSize,sound,trail,shipBlastFilter
448,0,3,1,0,1,0,0,0,2|0|41|53|0|48|121|0,255|54|0|48|116|0|41|55,0|48|116|0|41|56|0|48,10|0|41|57|0|48|127|0,0|58|0|48|119|0|41|59,0|48|110|0|51|0|0|41,126|29488|10496|61|27696|10496|62|30000,1,0,0,16,255,208
449,0,2,1,0,1,0,0,0,1|127|0|41|66|0|48|127,255|41|67|0|48|117|0|41,0|0|48|117|0|41|69|0,14|127|0|41|70|0|48|127,0|41|71|0|48|120|0|5,0|0|21|-102|126|22|120|0,99|10496|72|32560|1280|1|39445|5758,0,0,0,20,255,208
450,0,8,1,0,1,0,0,0,128|21|154|126|22|120|0|41,255|0|48|127|0|41|76|0,-7|111|0|41|77|0|48|111,20|41|78|0|48|127|0|41,0|0|48|127|0|41|80|0,0|127|0|5|1|0|21|-102,171|120|20777|12288|121|261|5376|32410,0,0,0,7,98,208
451,0,3,1,0,1,0,0,0,2|0|41|83|0|48|123|0,255|1|0|21|154|126|22|120,0|41|84|0|48|121|0|5,9|0|21|-102|126|22|120|0,0|85|0|48|124|0|5|1,0|21|-102|126|22|120|0|41,59|31792|1280|1|39445|5758|120|22313,0,0,0,8,255,208
452,0,4,1,0,1,0,0,0,2|115|0|5|1|0|21|154,255|22|120|0|41|89|0|48,0|0|8|-70|0|41|90|0,11|127|0|9|8|0|5|1,0|21|-102|126|22|120|0|41,0|0|48|95|0|9|8|0,260|12288|120|23849|12288|108|24105|12288,0,0,0,6,255,208
453,0,6,1,0,1,0,0,0,3|48|103|0|41|98|0|48,255|0|5|1|0|21|126|126,0|108|0|41|99|0|48|120,11|5|1|0|21|126|126|22,0|0|41|100|0|48|103|0,0|101|0|48|103|0|41|102,261|119|26409|12288|111|26665|12288|127,0,0,0,6,255,208
454,0,8,1,0,1,0,0,0,5|0|15|127|0|41|107|0,255|109|0|41|108|0|48|90,0|51|-1|-1|52|24|0|41,11|0|48|116|0|41|110|0,0|116|0|41|111|0|48|123,0|41|112|0|48|123|0|41,262|32560|10496|114|30512|2048|236|29481,0,0,0,6,255,208
455,0,10,1,0,1,0,0,0,10|102|0|41|118|0|48|102,255|41|119|0|48|103|0|41,0|0|48|103|0|41|121|0,11|95|0|41|122|0|48|95,0|41|123|0|48|95|0|41,0|0|48|95|0|41|125|0,263|10496|126|24368|10496|127|23088|10496,0,0,0,6,255,208
456,0,12,1,0,1,0,0,0,20|48|108|0|51|1|0|41,255|0|48|108|0|51|1|0,0|-124|0|48|102|0|8|-50,11|41|-123|0|48|102|0|41,0|0|48|122|0|41|-121|0,0|122|0|41|-120|0|48|127,264|137|32560|10496|138|23344|10496|139,0,0,0,6,255,208
457,0,14,1,0,1,0,0,0,40|0|41|142|0|48|99|0,255|143|0|48|99|0|41|144,0|48|119|0|41|-111|0|48,11|0|41|-110|0|48|119|0,0|-109|0|48|119|0|41|-108,0|48|119|0|41|-107|0|48,265|2057|10496|150|32304|10496|151|32560,0,0,0,6,255,208
458,0,3,1,0,1,0,0,0,1|244|125|22|124|0|41|154,255|48|125|0|5|1|0|21,0|125|22|124|0|41|-101|0,9|119|0|41|-100|0|48|119,0|48|42|0|41|-99|0|48,0|0|41|-98|0|48|111|0,58|12288|119|41001|12288|127|312|13056,0,0,0,8,255,208
459,0,2,1,0,1,0,0,0,4|41|162|0|48|122|0|56,255|0|51|234|255|41|163|0,0|113|0|56|1|0|51|-9,9|41|-92|0|48|119|0|56,0|0|51|-24|-1|41|-91|0,0|119|0|56|1|0|51|-24,59|166|32304|14336|1|62515|10751|167,0,0,0,8,255,208
460,0,2,1,0,1,0,0,0,8|0|56|1|0|51|246|255,255|169|0|48|127|0|56|1,0|41|-86|0|48|126|0|56,9|0|41|-85|0|48|113|0,0|1|0|51|-6|-1|41|-84,0|48|113|0|56|1|0|51,60|44329|12288|104|312|13056|65512|44585,0,0,0,8,255,208
461,0,2,3,0,3,0,0,0,6|5|5|56|1|0|41|176,255|255|255|0|41|177|0|0,0|-2|2|0|18|0|25|0,9|8|8|0|49|0|53|0,0|-2|2|0|62|0|64|0,0|0|0|0|73|0|77|0,59|279|280|91|93|96|99|102,0,0,0,8,255,208
462,0,2,3,0,3,0,0,0,8|10|10|0|142|0|147|0,255|255|255|0|157|0|160|0,0|-6|6|0|-85|0|-79|0,9|6|6|0|-68|0|-64|0,0|-2|2|0|-52|0|-46|0,0|0|0|0|-31|0|-24|0,60|121|122|248|251|260|265|270,0,0,0,8,255,208
463,0,2,7,0,7,0,0,0,10|10|10|6|6|8|8|1,255|255|255|255|255|255|255|1,0|-6|6|-2|2|-8|8|1,9|6|6|8|8|0|0|1,0|-2|2|-2|2|-4|4|1,0|0|0|0|0|0|0|1,60|121|122|279|280|102|104|428,0,0,0,8,255,208
464,0,5,1,0,1,0,0,0,2|1|202|1|205|1|211|1,98|1|217|1|220|1|223|1,0|1|-27|1|-24|1|-21|1,0|1|-14|1|-8|1|-5|1,0|1|1|2|4|2|6|2,0|2|12|2|15|2|18|2,66|537|540|543|546|549|552|555,1,0,0,13,255,208
465,0,3,1,0,1,0,0,0,6|2|75|2|77|2|84|2,98|2|91|2|93|2|96|2,0|2|102|2|105|2|108|2,0|2|113|2|116|2|119|2,0|2|125|2|-128|2|-123|2,0|2|-115|2|-112|2|-107|2,73|671|740|0|7|10|13|17,1,0,0,13,255,208
466,0,3,1,0,1,0,0,0,12|0|58|0|61|0|64|0,98|0|70|0|82|0|85|0,0|0|91|0|94|0|97|0,0|0|108|0|111|0|114|0,0|0|120|0|123|0|126|0,0|0|-124|0|-116|0|-113|0,123|149|152|155|158|161|164|172,1,0,0,13,255,208
467,0,3,2,0,2,0,0,0,10|10|217|0|220|0|223|0,98|98|236|0|239|0|244|0,0|0|-1|0|5|1|8|1,0|0|16|1|19|1|28|1,-6|6|34|1|39|1|42|1,0|0|56|1|59|1|62|1,143|144|336|340|343|358|362|366,1,0,0,13,255,208
468,0,3,3,0,3,0,0,0,10|10|10|1|155|1|158|1,98|98|98|1|171|1|178|1,0|0|0|1|-62|1|-57|1,0|-1|-1|1|-37|1|-32|1,0|-12|12|1|-14|1|-11|1,0|0|0|2|5|2|8|2,73|73|73|543|551|554|557|560,1,0,0,13,255,208
469,0,3,3,0,3,0,0,0,12|12|12|2|94|2|101|2,98|98|98|2|114|2|120|2,0|0|0|2|-120|2|-117|2,0|-1|-1|2|-108|2|-98|2,0|-12|12|2|-89|2|-78|2,0|0|0|2|-64|2|-61|2,123|123|123|726|733|736|739|744,1,0,0,13,255,208
470,0,4,1,0,1,0,0,0,1|3|9|3|12|3|15|3,98|3|23|3|28|3|31|3,0|3|38|3|45|3|48|3,20|3|58|3|65|3|68|3,0|3|81|3|84|3|87|3,0|3|99|3|102|3|105|3,67|886|892|895|903|906|910|913,-1,0,0,20,255,208
471,0,1,1,0,1,0,0,0,4|3|187|3|197|3|200|3,98|3|206|3|216|3|219|3,0|3|-31|3|-28|3|-25|3,20|3|-13|3|-7|3|-2|3,0|4|8|4|13|4|16|4,0|4|28|4|31|4|34|4,70|1069|1073|1076|1085|1088|1091|1094,-1,0,0,20,255,208
472,0,1,1,0,1,0,0,0,8|4|111|4|114|4|117|4,98|4|123|4|126|4|129|4,0|4|-117|4|-114|4|-111|4,20|4|-101|4|-98|4|-95|4,0|4|-89|4|-83|4|-80|4,0|4|-68|4|-65|4|-62|4,219|1233|1236|1242|1245|1248|1255|1258,-1,0,0,20,255,208
473,0,1,2,0,2,0,0,0,8|8|19|5|23|5|26|5,98|98|37|5|40|5|43|5,0|0|49|5|52|5|55|5,20|20|71|5|74|5|77|5,-4|4|83|5|94|5|97|5,0|0|103|5|115|5|118|5,218|218|1414|1417|1420|1431|1434|1437,-1,0,0,20,255,208
474,0,1,3,0,3,0,0,0,10|6|6|5|218|5|224|5,98|98|98|5|233|5|236|5,0|0|0|5|-11|5|-8|5,20|20|20|6|5|6|8|6,0|-8|8|6|17|6|20|6,0|0|0|6|32|6|35|6,218|70|70|1583|1586|1589|1595|1598,-1,0,0,20,255,208
475,0,1,3,0,3,0,0,0,12|10|10|6|103|6|107|6,98|98|98|6|121|6|126|6,0|0|0|6|-116|6|-111|6,20|20|20|6|-98|6|-95|6,0|-8|8|6|-81|6|-78|6,0|0|0|6|-66|6|-61|6,219|218|218|1752|1755|1761|1764|1767,-1,0,0,20,255,208
476,0,2,1,9,1,0,0,0,3|7|16|7|19|7|22|7,10|7|31|7|34|7|39|7,0|7|45|7|51|7|56|7,5|7|65|7|70|7|73|7,0|7|86|7|89|7|99|7,0|7|105|7|113|7|116|7,172|1917|1922|1925|1941|1944|1947|1952,0,0,0,0,255,112
477,0,2,2,9,2,0,0,0,4|4|208|7|211|7|224|7,10|10|230|7|242|7|245|7,-4|4|8|8|11|8|14|8,5|5|20|8|23|8|30|8,0|0|36|8|46|8|49|8,0|0|59|8|62|8|65|8,172|172|2129|2143|2146|2149|2159|2162,0,0,0,0,255,112
478,0,2,4,9,4,0,0,0,5|5|5|5|176|8|179|8,10|10|10|10|197|8|201|8,0|0|-1|1|-44|8|-41|8,5|5|5|5|-20|8|-6|8,-4|4|-6|6|15|9|18|9,0|0|0|0|35|9|38|9,172|172|172|172|2379|2393|2397|2400,0,0,0,0,255,112
479,0,2,5,9,5,0,0,0,6|6|6|6|6|9|150|9,10|10|10|10|10|9|167|9,0|0|0|-1|1|9|-62|9,5|5|5|5|5|9|-39|9,0|4|-4|-6|6|9|-17|9,0|0|0|0|0|10|16|10,172|172|172|172|172|2604|2607|2611,0,0,0,0,255,112
480,0,2,7,9,7,0,0,0,7|7|7|7|7|7|7|10,10|10|10|10|10|10|10|10,0|0|0|-1|1|-2|2|10,5|5|5|5|5|5|5|10,0|4|-4|-6|6|-8|8|10,0|0|0|0|0|0|0|10,172|172|172|172|172|172|172|2762,0,0,0,0,255,112
481,0,2,8,9,8,0,0,0,8|8|8|8|8|8|8|8,10|10|10|10|10|10|10|10,0|0|0|-1|1|-2|2|0,6|5|5|5|5|5|5|7,0|4|-4|-6|6|-8|8|0,0|0|0|0|0|0|0|8,172|172|172|172|172|172|172|172,0,0,0,0,255,112
482,0,4,1,0,1,0,0,0,3|11|195|11|208|11|211|11,105|11|226|11|229|11|232|11,0|11|-14|11|-10|11|-7|11,7|11|0|12|6|12|10|12,0|12|17|12|21|12|23|12,0|12|36|12|42|12|49|12,185|3135|3143|3149|3155|3162|3168|3175,0,0,0,26,255,208
483,0,2,1,0,1,0,0,0,4|12|185|12|193|12|202|12,103|12|216|12|224|12|232|12,0|12|-8|12|0|13|9|13,7|13|26|13|34|13|42|13,0|13|58|13|65|13|72|13,0|13|86|13|94|13|102|13,204|3444|3451|3458|3468|3478|3486|3494,0,0,0,26,255,208
484,0,2,3,0,3,0,0,0,8|3|3|13|0|14|7|14,103|105|105|14|32|14|42|14,0|-1|1|54|1|0|35|118,7|7|7|49|38|41|0|39,0|-4|4|-73|0|43|0|50,0|0|0|53|0|0|43|51,204|185|185|11008|16954|45576|14080|7696,0,0,0,26,255,208
485,0,2,3,0,3,0,0,0,8|8|8|194|34|53|4|0,103|103|103|55|75|41|53|5,0|0|0|91|55|62|43|53,7|6|6|92|127|55|-116|43,0|-9|9|8|-2|0|11|2,0|0|0|0|27|127|0|28,204|204|204|6|310|8960|630|14372,0,0,0,26,255,208
486,0,2,4,0,4,0,0,0,8|8|8|8|51|57|55|156,103|103|103|103|43|58|66|55,0|0|0|0|0|43|67|76,7|7|6|6|2|0|43|77,-4|4|-14|14|53|4|0|43,0|0|0|0|41|53|5|0,204|204|204|204|11008|32604|35895|13611,0,0,0,26,255,208
487,0,2,4,0,4,0,0,0,8|8|8|8|54|1|0|35,103|103|103|103|49|38|41|0,0|0|0|0|-73|0|43|0,7|7|6|6|53|0|0|43,-4|4|-14|14|31|53|1|0,0|0|0|0|16|30|53|3,204|204|204|204|2|21291|14174|10571,0,0,0,26,255,208
488,0,3,1,0,1,0,0,0,2|0|34|127|0|35|118|2,255|56|49|38|41|0|39|0,0|40|-73|0|43|0|50|55,-4|29|53|0|0|43|51|57,0|-108|31|53|1|0|43|58,0|55|9|30|53|3|0|43,126|25143|13600|2|19755|14161|8890|1077,1,0,0,16,255,208
489,0,3,2,0,2,0,0,0,2|2|0|43|92|127|55|132,255|255|7|0|54|1|0|17,0|0|34|127|0|35|118|2,-4|-4|49|38|41|0|39|0,0|0|-73|0|43|0|50|55,0|0|53|0|0|43|51|57,126|126|1|14891|14148|7703|821|11008,1,0,0,16,255,208
490,0,3,2,0,2,0,0,0,4|4|82|88|55|82|41|53,255|255|43|89|91|55|68|43,0|0|0|43|92|127|55|-110,-4|-4|7|0|15|98|0|8,0|0|54|1|0|34|127|0,0|0|0|36|32|3|37|64,214|214|43|14128|6479|8228|9475|64,1,0,0,16,255,208
491,0,3,4,0,4,0,0,0,5|5|2|2|80|55|79|25,255|255|255|255|138|0|43|81,0|0|0|0|53|8|0|43,-4|-4|-4|-4|0|9|15|0,0|0|-8|8|7|0|15|107,0|0|0|0|55|-109|29|35,214|214|126|126|43|14140|7571|38197,1,0,0,16,255,208
492,0,3,6,0,6,0,0,0,10|10|5|5|2|2|11|114,255|255|255|255|255|255|0|54,0|0|0|0|0|0|-32|46,-3|-3|-4|-4|-5|-5|55|-21,-6|6|-3|3|-8|8|127|55,0|0|0|0|0|0|-2|0,214|214|214|214|126|126|43|13928,1,0,0,16,255,208
493,0,3,8,0,8,0,0,0,12|12|8|8|8|8|6|6,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,-3|-3|-4|-4|-5|-5|-6|-6,-6|6|-3|3|-10|10|-12|12,0|0|0|0|0|0|0|0,214|214|214|214|214|214|126|126,1,0,0,16,255,208
494,0,8,1,0,1,0,0,0,128|94|55|99|28|53|123|0,255|174|0|54|1|0|35|20,0|36|-68|22|38|33|0|43,0|106|55|-27|32|53|-126|0,0|107|127|55|-116|43|53|7,0|11|62|0|27|120|0|28,57|18973|2048|50|17190|8960|240|63012,1,0,0,7,6,208
495,0,9,2,0,2,0,0,0,128|128|20|53|146|0|8|178,255|255|1|0|35|20|0|36,0|0|38|18|0|43|0|109,-1|-1|34|53|-111|0|43|110,9|-9|-116|43|53|7|0|9,0|0|11|62|0|27|120|0,57|57|74|310|8704|113|61475|9216,1,0,0,7,6,208
496,0,9,2,0,2,0,0,0,113|113|61|98|55|197|29|53,255|255|43|99|127|55|140|43,0|0|0|8|-54|0|9|11,-1|-1|126|0|30|12|0|54,9|-9|33|-55|127|34|127|0,0|0|0|36|64|6|38|37,76|76|43|14140|6421|19490|13568|131,1,0,0,7,6,208
497,0,9,2,0,2,0,0,0,114|114|53|7|0|15|64|0,255|255|0|11|126|0|13|22,0|0|-122|0|26|127|0|27,-1|-1|28|45|0|29|74|0,9|-9|0|54|1|0|34|127,0|0|20|0|36|-32|46|38,95|95|14174|7276|48164|13590|123|43,1,0,0,7,6,208
498,0,9,4,0,4,0,0,0,114|114|128|128|7|0|15|64,255|255|255|255|26|127|0|27,0|0|0|0|0|54|1|0,-1|-1|-2|-2|100|0|36|-128,9|-9|16|-16|38|29|0|43,0|0|0|0|36|53|125|0,95|95|57|57|8960|20|34852|9737,1,0,0,7,6,208
499,0,9,6,0,6,0,0,0,114|114|128|128|128|128|0|54,255|255|255|255|255|255|48|2,0|0|0|0|0|0|55|98,-1|-1|-2|-2|0|0|0|35,9|-9|16|-16|30|-30|24|0,0|0|0|0|0|0|53|68,95|95|57|57|57|57|13824|1,1,0,0,7,6,208
500,0,3,1,0,1,0,0,0,149|86|55|15|25|53|134|0,255|87|127|55|140|43|53|7,0|8|-78|0|54|1|0|34,6|0|35|-76|0|36|-60|34,0|127|0|38|77|0|43|0,0|55|111|34|35|126|4|36,241|33589|11008|32623|35895|13611|7|30728,0,0,0,10,255,208
501,0,4,1,0,1,0,0,0,150|127|0|38|77|0|43|0,98|2|255|255|3|255|255|55,0|35|53|-124|0|43|76|121,6|-1|-1|3|-1|-1|55|-14,0|53|-123|0|43|122|127|55,0|43|53|7|0|15|107|0,241|2816|126|774|6144|88|6173|13824,0,0,0,10,255,208
502,0,5,1,0,1,0,0,0,152|43|0|75|2|255|255|3,98|255|55|175|35|53|132|0,0|76|121|55|-16|38|53|-123,6|43|122|127|55|-116|43|53,0|0|10|16|0|13|22|0,0|123|0|22|52|0|9|9,241|70|9238|13824|1|32549|8960|1150,0,0,0,10,255,208
503,0,5,1,0,1,0,0,0,153|127|55|140|43|53|7|0,98|254|0|13|252|255|22|2,0|54|1|0|34|31|0|35,6|0|36|20|0|37|127|0,0|49|0|43|0|110|55|116,0|34|31|0|53|-125|0|43,241|35895|13611|7|51720|2304|2|65035,0,0,0,10,255,208
504,0,5,2,0,2,0,0,0,152|152|0|36|20|0|37|127,98|98|49|0|43|0|60|55,0|0|53|24|0|43|61|87,6|6|25|53|24|0|43|88,-7|7|15|0|34|49|0|55,0|0|53|7|0|2|-1|-1,241|241|1|24866|8960|20|5156|9472,0,0,0,10,255,208
505,0,5,3,0,3,0,0,0,152|152|153|29|53|131|0|43,98|98|98|140|43|53|7|0,0|0|0|34|27|0|35|20,6|6|6|0|37|127|0|38,-9|9|0|0|110|55|116|34,6|6|0|43|111|127|55|-116,241|241|241|5632|174|310|8960|20,0,0,0,10,255,208
506,0,5,1,3,1,0,0,0,2|0|43|56|66|55|165|31,255|88|0|43|67|111|55|25,0|53|89|0|43|112|127|55,8|43|53|7|0|13|18|0,0|-110|0|54|1|0|35|20,0|36|20|0|37|127|0|38,153|43|625|65535|65283|14335|9167|11829,0,0,0,2,255,0
507,0,5,2,3,2,0,0,0,2|2|0|35|20|0|36|20,255|255|127|0|38|93|0|43,-2|2|2|-1|-1|3|-1|-1,8|8|29|53|87|0|43|60,0|0|-1|-1|3|-1|-1|55,0|0|53|89|0|43|112|127,153|153|7|310|8704|21|5155|9216,0,0,0,2,255,0
508,0,4,2,3,4,0,0,0,2|2|2|2|55|140|43|53,255|255|255|255|0|21|91|127,-2|2|-1|1|-1|-1|24|8,7|7|8|8|54|1|0|35,0|0|0|0|46|38|93|0,0|0|0|0|42|27|53|80,153|153|153|153|81|20011|14177|7568,0,0,0,2,255,0
509,0,4,2,3,6,0,0,0,2|2|2|2|2|2|255|255,255|255|255|255|255|255|54|1,-2|2|-4|4|-1|1|28|38,7|7|5|5|8|8|-71|28,0|0|0|0|0|0|55|-112,0|0|0|0|0|0|127|55,153|153|153|153|153|153|32603|65037,0,0,0,2,255,0
510,0,4,3,3,6,0,0,0,2|2|2|2|2|2|43|0,255|255|255|255|255|255|0|43,-2|2|0|-1|1|0|7|0,7|7|9|7|7|9|13|-2,0|0|0|0|0|0|2|36,0|0|0|0|0|0|93|0,153|153|153|153|153|153|35895|13611,0,0,0,2,255,0
511,0,3,2,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
512,0,4,4,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
513,0,4,6,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
514,0,5,8,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
515,0,4,8,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
516,0,3,8,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
517,0,4,2,3,2,0,0,0,2|2|61|0|54|1|0|35,255|255|36|0|125|37|2|0,-6|6|0|43|0|72|2|-1,2|2|-1|-1|55|-110|19|53,0|0|43|73|110|54|1|0,0|0|0|55|-21|31|11|72,153|153|28459|14207|11148|1845|2048|150,0,0,0,2,255,0
518,0,4,2,3,2,0,0,0,2|2|38|84|0|43|0|88,255|255|26|53|65|0|43|89,-5|5|1|0|55|-85|34|53,3|3|43|111|127|55|-116|43,0|0|0|8|20|0|11|114,0|0|127|0|28|77|0|54,153|153|9216|32000|549|9728|78|43,0,0,0,2,255,0
519,0,4,2,3,4,0,0,0,2|2|2|2|140|43|53|7,255|255|255|255|55|162|31|53,-7|7|-5|5|127|55|-116|43,1|1|3|3|-94|0|11|114,0|0|0|0|28|51|0|54,0|0|0|0|0|36|0|125,153|153|153|153|14161|5965|16181|11008,0,0,0,2,255,0
520,0,4,2,3,6,0,0,0,2|2|2|2|2|2|0|11,255|255|255|255|255|255|61|0,-7|7|-5|5|-7|7|36|0,1|1|3|3|-1|-1|0|43,0|0|0|0|0|0|67|0,0|0|0|0|0|0|53|69,153|153|153|153|153|153|1280|2,0,0,0,2,255,0
521,0,4,2,3,6,0,0,0,2|2|2|2|2|2|49|0,255|255|255|255|255|255|53|55,-7|7|-5|5|-8|8|35|53,1|1|3|3|2|2|-27|36,0|0|0|0|0|0|55|48,0|0|0|0|0|0|123|55,153|153|153|153|153|153|7|517,0,0,0,2,255,0
522,0,20,1,3,1,0,0,0,187|212|38|37|127|0|38|49,255|43|0|65|2|255|255|3,0|-1|55|-34|33|34|47|0,2|55|0|43|66|69|2|-1,0|3|-1|-1|55|25|35|53,0|0|43|70|73|2|-1|-1,153|14335|9445|14645|11008|19786|65282|1023,0,0,0,2,255,0
523,0,20,7,3,7,0,0,0,187|2|2|2|2|2|2|43,255|255|255|255|255|255|255|0,0|-7|7|-5|5|-8|8|120,2|1|1|3|3|2|2|35,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|-112,153|153|153|153|153|153|153|32618,0,0,0,2,255,0
524,0,30,1,3,1,0,0,0,187|0|35|20|0|36|20|0,255|127|0|38|49|0|43|0,0|55|-32|24|53|54|0|43,2|105|34|82|0|55|-86|32,0|53|0|43|106|127|55|-116,0|53|7|0|5|2|0|13,153|39445|5758|254|310|8960|20|5156,0,0,0,2,255,0
525,0,30,7,3,7,0,0,0,187|2|2|2|2|2|2|49,255|255|255|255|255|255|255|53,0|-7|7|-5|5|-8|8|43,2|1|1|3|3|2|2|-2,0|0|0|0|0|0|0|52,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|11008,0,0,0,2,255,0
526,0,20,7,3,7,0,0,0,187|2|2|2|2|2|2|55,255|255|255|255|255|255|255|127,0|-7|7|-5|5|-8|8|14,-3|1|1|3|3|2|2|36,0|0|0|0|0|0|0|47,0|0|0|0|0|0|0|112,153|153|153|153|153|153|153|13105,1,0,0,2,255,0
527,0,15,7,3,7,0,0,0,187|2|2|2|2|2|2|0,255|255|255|255|255|255|255|112,0|-7|7|-5|5|-8|8|53,-1|1|1|3|3|2|2|43,0|0|0|0|0|0|0|1,0|0|0|0|0|0|0|37,153|153|153|153|153|153|153|12341,1,0,0,2,255,0
528,0,5,1,3,1,0,0,0,2|50|0|43|116|127|55|140,255|53|7|0|8|248|0|54,0|0|34|21|0|35|20|0,8|20|0|37|127|0|38|26,0|43|0|59|55|-53|28|53,0|0|43|60|72|55|46|34,153|11008|29513|37943|13604|50|29739|14207,0,0,0,2,255,0
529,0,4,3,3,6,0,0,0,2|2|2|2|2|2|0|43,255|255|255|255|255|255|51|0,-2|2|0|-1|1|0|53|7,7|7|9|7|7|9|0|30,0|0|0|0|0|0|39|0,0|0|0|0|0|0|37|127,153|153|153|153|153|153|11008|32628,0,0,0,2,255,0
530,0,5,8,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
531,0,3,8,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
532,0,15,1,3,1,0,0,0,187|53|7|0|54|1|0|35,255|0|36|222|28|37|102|0,0|54|0|43|0|101|55|-8,-1|53|-109|0|43|102|127|55,0|43|53|7|0|54|1|0,0|127|0|35|20|0|36|20,153|122|8998|11008|27392|19767|13601|143,1,0,0,2,255,0
533,0,30,7,3,7,0,0,0,187|2|2|2|2|2|2|119,255|255|255|255|255|255|255|120,0|-7|7|-5|5|-8|8|54,2|1|1|3|3|2|2|0,0|0|0|0|0|0|0|-32,0|0|0|0|0|0|0|43,153|153|153|153|153|153|153|7477,0,0,0,2,255,0
534,0,3,1,3,1,0,0,0,2|31|0|43|80|125|55|64,255|53|32|0|43|126|127|55,0|43|53|7|0|8|30|0,8|126|0|26|127|0|28|5,0|29|64|0|30|6|0|54,0|0|55|95|27|34|127|0,153|9216|12000|31781|9728|54|43|14132,0,0,0,2,255,0
535,0,10,2,0,2,0,0,0,166|166|211|32|53|36|0|43,255|255|55|24|35|53|37|0,0|0|127|55|-116|43|53|7,7|7|122|0|28|4|0|5,0|0|21|-102|126|22|120|0,0|0|0|34|127|0|35|20,90|90|30757|9728|56|43|14166|6462,0,0,0,14,6,208
536,0,3,1,0,1,0,0,0,2|43|53|7|0|54|1|0,255|30|0|11|122|0|26|127,0|28|4|0|29|64|0|30,8|0|34|127|0|35|20|0,0|-32|46|37|120|0|38|56,0|43|0|65|55|76|30|53,160|16939|14192|9040|10293|11008|32625|35895,0,0,0,5,255,96
537,0,2,1,0,1,0,0,0,2|4|0|34|125|0|35|20,255|36|224|46|37|108|0|38,0|0|43|0|111|55|25|35,8|22|0|43|112|127|55|-116,0|53|7|0|5|1|0|21,0|126|22|120|0|54|1|0,160|7168|4|32546|8960|20|57380|9518,0,0,0,5,255,96
538,0,4,2,0,2,0,0,0,2|2|237|36|53|28|0|43,255|255|55|140|43|53|7|0,0|0|127|5|1|0|21|-88,8|8|114|0|54|1|0|11,-8|8|28|4|0|34|127|0,0|0|0|36|-32|46|37|120,160|160|43|14151|7726|6965|11008|29768,0,0,0,5,255,96
539,0,3,2,0,2,0,0,0,2|2|9|5|0|11|126|0,255|255|0|28|4|0|30|8,0|0|1|0|34|127|0|35,8|8|37|120|0|36|-32|46,-8|8|0|43|0|109|55|-4,0|0|-128|0|43|110|127|55,160|160|2048|62|265|2816|126|310,0,0,0,5,255,96
540,0,4,3,0,3,0,0,0,2|2|2|36|224|46|37|127,255|255|255|0|43|0|108|55,0|0|0|-128|0|43|109|127,8|8|8|53|7|0|54|1,-10|10|0|0|35|20|0|36,5|5|-5|116|0|38|93|0,160|160|160|2869|11008|14905|5431|13597,0,0,0,5,255,96
