id,drain,shotRepeat,multi,weaponAnimation,max,tx,ty,aim,attack,del,sx,sy,bx,by,sg,acceleration,accelerationX,circleSize,sound,trail,shipBlastFilter
517,0,4,2,3,2,0,0,0,2|2|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-6|6|0|0|0|0|0|0,2|2|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|153|0|0|0|0|0|0,0,0,0,2,255,0
518,0,4,2,3,2,0,0,0,2|2|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-5|5|0|0|0|0|0|0,3|3|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|153|0|0|0|0|0|0,0,0,0,2,255,0
519,0,4,2,3,4,0,0,0,2|2|2|2|0|0|0|0,255|255|255|255|0|0|0|0,-7|7|-5|5|0|0|0|0,1|1|3|3|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|153|153|153|0|0|0|0,0,0,0,2,255,0
520,0,4,2,3,6,0,0,0,2|2|2|2|2|2|0|0,255|255|255|255|255|255|0|0,-7|7|-5|5|-7|7|0|0,1|1|3|3|-1|-1|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|153|153|153|153|153|0|0,0,0,0,2,255,0
521,0,4,2,3,6,0,0,0,2|2|2|2|2|2|0|0,255|255|255|255|255|255|0|0,-7|7|-5|5|-8|8|0|0,1|1|3|3|2|2|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|153|153|153|153|153|0|0,0,0,0,2,255,0
522,0,20,1,3,1,0,0,0,187|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|0|0|0|0|0|0|0,0,0,0,2,255,0
523,0,20,7,3,7,0,0,0,187|2|2|2|2|2|2|0,255|255|255|255|255|255|255|0,0|-7|7|-5|5|-8|8|0,2|1|1|3|3|2|2|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|0,0,0,0,2,255,0
524,0,30,1,3,1,0,0,0,187|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,2|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|0|0|0|0|0|0|0,0,0,0,2,255,0
525,0,30,7,3,7,0,0,0,187|2|2|2|2|2|2|0,255|255|255|255|255|255|255|0,0|-7|7|-5|5|-8|8|0,2|1|1|3|3|2|2|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|0,0,0,0,2,255,0
526,0,20,7,3,7,0,0,0,187|2|2|2|2|2|2|0,255|255|255|255|255|255|255|0,0|-7|7|-5|5|-8|8|0,-3|1|1|3|3|2|2|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|0,1,0,0,2,255,0
527,0,15,7,3,7,0,0,0,187|2|2|2|2|2|2|0,255|255|255|255|255|255|255|0,0|-7|7|-5|5|-8|8|0,-1|1|1|3|3|2|2|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|0,1,0,0,2,255,0
528,0,5,1,3,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|0|0|0|0|0|0|0,0,0,0,2,255,0
529,0,4,3,3,6,0,0,0,2|2|2|2|2|2|0|0,255|255|255|255|255|255|0|0,-2|2|0|-1|1|0|0|0,7|7|9|7|7|9|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|153|153|153|153|153|0|0,0,0,0,2,255,0
530,0,5,8,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
531,0,3,8,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
532,0,15,1,3,1,0,0,0,187|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-1|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|0|0|0|0|0|0|0,1,0,0,2,255,0
533,0,30,7,3,7,0,0,0,187|2|2|2|2|2|2|0,255|255|255|255|255|255|255|0,0|-7|7|-5|5|-8|8|0,2|1|1|3|3|2|2|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|0,0,0,0,2,255,0
534,0,3,1,3,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|0|0|0|0|0|0|0,0,0,0,2,255,0
535,0,10,2,0,2,0,0,0,166|166|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,7|7|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,90|90|0|0|0|0|0|0,0,0,0,14,6,208
536,0,3,1,0,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,160|0|0|0|0|0|0|0,0,0,0,5,255,160
537,0,2,1,0,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,160|0|0|0|0|0|0|0,0,0,0,5,255,160
538,0,4,2,0,2,0,0,0,2|2|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|8|0|0|0|0|0|0,-8|8|0|0|0|0|0|0,0|0|0|0|0|0|0|0,160|160|0|0|0|0|0|0,0,0,0,5,255,160
539,0,3,2,0,2,0,0,0,2|2|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|8|0|0|0|0|0|0,-8|8|0|0|0|0|0|0,0|0|0|0|0|0|0|0,160|160|0|0|0|0|0|0,0,0,0,5,255,160
540,0,4,3,0,3,0,0,0,2|2|2|0|0|0|0|0,255|255|255|0|0|0|0|0,0|0|0|0|0|0|0|0,8|8|8|0|0|0|0|0,-10|10|0|0|0|0|0|0,5|5|-5|0|0|0|0|0,160|160|160|0|0|0|0|0,0,0,0,5,255,160
541,0,3,3,0,3,0,0,0,2|2|2|0|0|0|0|0,255|255|255|0|0|0|0|0,0|0|0|0|0|0|0|0,8|8|8|0|0|0|0|0,-10|10|0|0|0|0|0|0,5|5|-5|0|0|0|0|0,160|160|160|0|0|0|0|0,0,0,0,5,255,160
542,0,4,4,0,4,0,0,0,2|2|2|2|0|0|0|0,255|255|255|255|0|0|0|0,0|0|0|0|0|0|0|0,8|8|8|8|0|0|0|0,-15|15|-8|8|0|0|0|0,5|5|-5|-5|0|0|0|0,160|160|160|160|0|0|0|0,0,0,0,5,255,160
543,0,5,5,0,5,0,0,0,2|2|2|2|2|0|0|0,255|255|255|255|255|0|0|0,0|0|0|0|0|0|0|0,8|8|8|8|8|0|0|0,-20|20|-12|12|0|0|0|0,8|8|-2|-2|-6|0|0|0,160|160|160|160|160|0|0|0,0,0,0,5,255,160
544,0,5,6,0,6,0,0,0,2|2|2|2|2|2|0|0,255|255|255|255|255|255|0|0,0|0|0|0|0|0|0|0,8|8|8|8|8|8|0|0,-24|24|-18|18|-12|12|0|0,8|8|-2|-2|-6|-6|0|0,160|160|160|160|160|160|0|0,0,0,0,5,255,160
545,0,6,7,0,7,0,0,0,2|2|2|2|2|2|2|0,255|255|255|255|255|255|255|0,0|0|0|0|0|0|0|0,8|8|8|8|8|8|8|0,-24|24|-18|18|-12|12|0|0,8|8|-2|-2|-6|-6|-8|0,160|160|160|160|160|160|160|0,0,0,0,5,255,160
546,0,6,8,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,8|8|8|8|8|8|8|8,-24|24|-18|18|-12|12|-5|5,8|8|-2|-2|-6|-6|-8|-8,160|160|160|160|160|160|160|160,0,0,0,5,255,160
547,0,2,1,0,2,0,0,0,2|2|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-6|6|0|0|0|0|0|0,6|6|0|0|0|0|0|0,-6|6|0|0|0|0|0|0,0|0|0|0|0|0|0|0,159|161|0|0|0|0|0|0,0,0,0,5,255,160
548,0,3,2,0,2,0,0,0,2|2|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-6|6|0|0|0|0|0|0,6|6|0|0|0|0|0|0,-6|6|0|0|0|0|0|0,0|0|0|0|0|0|0|0,159|161|0|0|0|0|0|0,0,0,0,5,255,160
549,0,3,2,0,4,0,0,0,2|2|2|2|0|0|0|0,255|255|255|255|0|0|0|0,-6|6|-7|7|0|0|0|0,6|6|5|5|0|0|0|0,-6|6|-6|6|0|0|0|0,0|0|0|0|0|0|0|0,159|161|159|161|0|0|0|0,0,0,0,5,255,160
550,0,3,3,0,3,0,0,0,2|2|2|0|0|0|0|0,255|255|255|0|0|0|0|0,-6|6|0|0|0|0|0|0,6|6|-8|0|0|0|0|0,-6|6|0|0|0|0|0|0,0|0|0|0|0|0|0|0,159|161|160|0|0|0|0|0,0,0,0,5,255,160
551,0,3,4,0,4,0,0,0,2|2|2|2|0|0|0|0,255|255|255|255|0|0|0|0,-6|6|0|0|0|0|0|0,6|6|-8|-8|0|0|0|0,-6|6|-8|8|0|0|0|0,0|0|0|0|0|0|0|0,159|161|160|160|0|0|0|0,0,0,0,5,255,160
552,0,4,5,0,5,0,0,0,2|2|2|2|2|0|0|0,255|255|255|255|255|0|0|0,-6|6|6|-6|0|0|0|0,6|6|-6|-6|-8|0|0|0,-6|6|6|-6|0|0|0|0,0|0|0|0|0|0|0|0,159|161|159|161|160|0|0|0,0,0,0,5,255,160
553,0,4,6,0,6,0,0,0,2|2|2|2|2|2|0|0,255|255|255|255|255|255|0|0,-6|6|6|-6|0|0|0|0,6|6|-6|-6|-8|-8|0|0,-6|6|6|-6|-8|8|0|0,0|0|0|0|0|0|0|0,159|161|159|161|160|160|0|0,0,0,0,5,255,160
554,0,4,7,0,7,0,0,0,2|2|2|2|2|2|2|0,255|255|255|255|255|255|255|0,-6|6|6|-6|0|0|0|0,6|6|-6|-6|-8|-8|-8|0,-6|6|6|-6|-12|12|0|0,0|0|0|0|0|0|4|0,159|161|159|161|160|160|160|0,0,0,0,5,255,160
555,0,5,8,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-6|6|6|-6|0|0|0|0,6|6|-6|-6|-8|-8|-8|-8,-6|6|6|-6|-16|16|-10|10,0|0|0|0|0|0|4|4,159|161|159|161|160|160|160|160,0,0,0,5,255,160
556,0,6,8,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-6|6|6|-6|0|0|0|0,6|6|-6|-6|-8|-8|-8|8,-6|6|6|-6|-16|16|0|0,0|0|0|0|0|0|4|-4,159|161|159|161|160|160|160|160,0,0,0,5,255,160
557,0,6,8,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-6|6|6|-6|0|0|-6|6,6|6|-6|-6|-8|-8|8|8,-6|6|6|-6|-16|16|0|0,0|0|0|0|0|0|-4|-4,159|161|159|161|160|160|159|161,0,0,0,5,255,160
558,0,3,1,0,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,160|0|0|0|0|0|0|0,0,0,0,5,255,160
559,0,4,2,0,2,0,0,0,2|2|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|8|0|0|0|0|0|0,-8|8|0|0|0|0|0|0,0|0|0|0|0|0|0|0,160|160|0|0|0|0|0|0,0,0,0,5,255,160
560,0,4,4,0,4,0,0,0,2|2|2|2|0|0|0|0,255|255|255|255|0|0|0|0,0|0|0|0|0|0|0|0,8|8|8|8|0|0|0|0,-15|15|-8|8|0|0|0|0,5|5|-5|-5|0|0|0|0,160|160|160|160|0|0|0|0,0,0,0,5,255,160
561,0,5,5,0,5,0,0,0,3|3|3|3|3|0|0|0,255|255|255|255|255|0|0|0,0|0|0|0|0|0|0|0,8|8|8|8|8|0|0|0,-20|20|-12|12|0|0|0|0,8|8|-2|-2|-6|0|0|0,160|160|160|160|160|0|0|0,0,0,0,5,255,160
562,0,6,7,0,7,0,0,0,4|4|4|4|4|4|4|0,255|255|255|255|255|255|255|0,0|0|0|0|0|0|0|0,8|8|8|8|8|8|8|0,-24|24|-18|18|-12|12|0|0,8|8|-2|-2|-6|-6|-8|0,160|160|160|160|160|160|160|0,0,0,0,5,255,160
563,0,6,8,0,8,0,0,0,6|6|6|6|6|6|6|6,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,8|8|8|8|8|8|8|8,-24|24|-18|18|-12|12|-5|5,8|8|-2|-2|-6|-6|-8|-8,160|160|160|160|160|160|160|160,0,0,0,5,255,160
564,0,3,1,1,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,157|0|0|0|0|0|0|0,0,0,0,5,255,160
565,0,2,1,0,1,0,0,0,1|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,10|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,58|0|0|0|0|0|0|0,0,0,0,25,255,112
566,0,3,2,0,2,0,0,0,1|1|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-1|1|0|0|0|0|0|0,9|9|0|0|0|0|0|0,-4|4|0|0|0|0|0|0,0|0|0|0|0|0|0|0,58|58|0|0|0|0|0|0,0,0,0,25,255,112
567,0,2,2,0,2,0,0,0,1|1|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-1|1|0|0|0|0|0|0,9|9|0|0|0|0|0|0,-4|4|0|0|0|0|0|0,0|0|0|0|0|0|0|0,58|58|0|0|0|0|0|0,0,0,0,25,255,112
568,0,3,3,0,3,0,0,0,1|1|1|0|0|0|0|0,255|255|255|0|0|0|0|0,-1|1|0|0|0|0|0|0,9|9|10|0|0|0|0|0,-4|4|0|0|0|0|0|0,0|0|0|0|0|0|0|0,58|58|58|0|0|0|0|0,0,0,0,25,255,112
569,0,2,3,0,3,0,0,0,1|1|1|0|0|0|0|0,255|255|255|0|0|0|0|0,-1|1|0|0|0|0|0|0,9|9|10|0|0|0|0|0,-4|4|0|0|0|0|0|0,0|0|0|0|0|0|0|0,58|58|58|0|0|0|0|0,0,0,0,25,255,112
570,0,2,3,0,3,0,0,0,1|1|2|0|0|0|0|0,255|255|255|0|0|0|0|0,-1|1|0|0|0|0|0|0,9|9|10|0|0|0|0|0,-4|4|0|0|0|0|0|0,0|0|0|0|0|0|0|0,58|58|59|0|0|0|0|0,0,0,0,25,255,112
571,0,3,3,0,3,0,0,0,2|2|1|0|0|0|0|0,255|255|255|0|0|0|0|0,-1|1|0|0|0|0|0|0,9|9|10|0|0|0|0|0,-4|4|0|0|0|0|0|0,0|0|0|0|0|0|0|0,59|59|58|0|0|0|0|0,0,0,0,25,255,112
572,0,3,3,0,3,0,0,0,2|2|2|0|0|0|0|0,255|255|255|0|0|0|0|0,-1|1|0|0|0|0|0|0,9|9|10|0|0|0|0|0,-4|4|0|0|0|0|0|0,0|0|0|0|0|0|0|0,59|59|59|0|0|0|0|0,0,0,0,25,255,112
573,0,4,5,0,5,0,0,0,2|2|2|1|1|0|0|0,255|255|255|255|255|0|0|0,-2|2|0|-1|1|0|0|0,8|8|10|9|9|0|0|0,-8|8|0|-2|2|0|0|0,0|0|0|0|0|0|0|0,279|280|59|58|58|0|0|0,0,0,0,25,255,112
574,0,4,5,0,5,0,0,0,2|2|3|1|1|0|0|0,255|255|255|255|255|0|0|0,-2|2|0|-1|1|0|0|0,8|8|10|9|9|0|0|0,-8|8|0|-2|2|0|0|0,0|0|0|0|0|0|0|0,279|280|60|58|58|0|0|0,0,0,0,25,255,112
575,0,3,7,0,7,0,0,0,2|2|1|1|1|1|1|0,255|255|255|255|255|255|255|0,-2|2|0|-1|1|-1|1|0,8|8|10|9|9|9|9|0,-8|8|0|-1|1|-7|7|0,0|0|0|0|0|0|0|0,279|280|58|58|58|58|58|0,0,0,0,25,255,112
576,0,15,1,0,1,0,0,11,112|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-3|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,171|0|0|0|0|0|0|0,0,0,0,26,98,80
577,0,10,1,0,1,0,0,11,112|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-3|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,171|0|0|0|0|0|0|0,0,0,0,26,98,80
578,0,10,1,0,1,0,0,10,128|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-3|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,171|0|0|0|0|0|0|0,0,0,0,26,98,80
579,0,10,2,0,2,0,0,10,112|112|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-3|-3|0|0|0|0|0|0,-6|6|0|0|0|0|0|0,0|0|0|0|0|0|0|0,171|171|0|0|0|0|0|0,0,0,0,26,98,80
580,0,10,2,0,2,0,0,9,128|128|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-3|-3|0|0|0|0|0|0,-6|6|0|0|0|0|0|0,0|0|0|0|0|0|0|0,171|171|0|0|0|0|0|0,0,0,0,26,98,80
581,0,10,3,0,3,0,0,9,128|128|112|0|0|0|0|0,255|255|255|0|0|0|0|0,-5|5|0|0|0|0|0|0,0|0|-3|0|0|0|0|0,-5|5|0|0|0|0|0|0,0|0|-3|0|0|0|0|0,171|171|171|0|0|0|0|0,0,0,0,26,98,80
582,0,10,4,0,4,0,0,9,128|128|112|112|0|0|0|0,255|255|255|255|0|0|0|0,-5|5|-3|3|0|0|0|0,0|0|-3|-3|0|0|0|0,-5|5|-3|3|0|0|0|0,0|0|-3|-3|0|0|0|0,171|171|171|171|0|0|0|0,0,0,0,26,98,80
583,0,9,4,0,4,0,0,8,128|128|112|112|0|0|0|0,255|255|255|255|0|0|0|0,-5|5|-3|3|0|0|0|0,0|0|-3|-3|0|0|0|0,-5|5|-3|3|0|0|0|0,0|0|-3|-3|0|0|0|0,171|171|171|171|0|0|0|0,0,0,0,26,98,80
584,0,9,6,0,6,0,0,8,128|128|112|112|112|112|0|0,255|255|255|255|255|255|0|0,-5|5|-3|3|-3|3|0|0,0|0|-3|-3|3|3|0|0,-5|5|-3|3|-3|3|0|0,0|0|-3|-3|3|3|0|0,171|171|171|171|171|171|0|0,0,0,0,26,98,80
585,0,9,7,0,7,0,0,8,128|128|112|112|112|112|112|0,255|255|255|255|255|255|255|0,-5|5|-3|3|-3|3|0|0,0|0|-3|-3|3|3|-4|0,-5|5|-3|3|-3|3|0|0,0|0|-3|-3|3|3|-4|0,171|171|171|171|171|171|171|0,0,0,0,26,98,80
586,0,9,8,0,8,0,0,8,128|128|112|112|112|112|112|112,255|255|255|255|255|255|255|255,-5|5|-3|3|-3|3|0|0,0|0|-3|-3|3|3|-4|6,-5|5|-3|3|-3|3|0|0,0|0|-3|-3|3|3|-4|6,171|171|171|171|171|171|171|171,0,0,0,26,98,80
587,0,20,1,0,1,0,0,11,128|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-3|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-3|0|0|0|0|0|0|0,19|0|0|0|0|0|0|0,0,0,0,26,98,80
588,0,20,1,0,2,0,0,11,128|128|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-3|3|0|0|0|0|0|0,-3|-3|0|0|0|0|0|0,-3|3|0|0|0|0|0|0,-3|-3|0|0|0|0|0|0,19|19|0|0|0|0|0|0,0,0,0,26,98,80
589,0,20,2,0,2,0,0,11,128|128|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-3|3|0|0|0|0|0|0,-3|-3|0|0|0|0|0|0,-3|3|0|0|0|0|0|0,-3|-3|0|0|0|0|0|0,19|19|0|0|0|0|0|0,0,0,0,26,98,80
590,0,20,2,0,2,0,0,10,116|116|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-3|3|0|0|0|0|0|0,-3|-3|0|0|0|0|0|0,-3|3|0|0|0|0|0|0,-3|-3|0|0|0|0|0|0,19|19|0|0|0|0|0|0,0,0,0,26,98,80
591,0,20,2,0,2,0,0,9,116|116|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-4|4|0|0|0|0|0|0,-1|-1|0|0|0|0|0|0,-4|4|0|0|0|0|0|0,-1|-1|0|0|0|0|0|0,19|19|0|0|0|0|0|0,0,0,0,26,98,80
592,0,20,2,0,2,0,0,8,116|116|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-4|4|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-4|4|0|0|0|0|0|0,0|0|0|0|0|0|0|0,19|19|0|0|0|0|0|0,0,0,0,26,98,80
593,0,20,2,0,2,0,0,7,113|113|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-4|4|0|0|0|0|0|0,2|2|0|0|0|0|0|0,-4|4|0|0|0|0|0|0,2|2|0|0|0|0|0|0,19|19|0|0|0|0|0|0,0,0,0,26,98,80
594,0,20,4,0,4,0,0,8,128|128|128|128|0|0|0|0,255|255|255|255|0|0|0|0,-4|4|-2|2|0|0|0|0,-2|-2|-4|-4|0|0|0|0,-4|4|-2|2|0|0|0|0,-2|-2|-4|-4|0|0|0|0,19|19|19|19|0|0|0|0,0,0,0,26,98,80
595,0,20,4,0,4,0,0,7,116|116|128|128|0|0|0|0,255|255|255|255|0|0|0|0,-4|4|-2|2|0|0|0|0,-2|-2|-4|-4|0|0|0|0,-4|4|-2|2|0|0|0|0,-2|-2|-4|-4|0|0|0|0,19|19|19|19|0|0|0|0,0,0,0,26,98,80
596,0,15,2,0,4,0,0,7,114|114|114|114|0|0|0|0,255|255|255|255|0|0|0|0,-4|4|-2|2|0|0|0|0,-2|-2|-4|-4|0|0|0|0,-4|4|-2|2|0|0|0|0,-2|-2|-4|-4|0|0|0|0,19|19|19|19|0|0|0|0,0,0,0,26,98,80
597,0,20,4,0,4,0,0,6,114|114|114|114|0|0|0|0,255|255|255|255|0|0|0|0,-4|4|-2|2|0|0|0|0,-2|-2|-4|-4|0|0|0|0,-4|4|-2|2|0|0|0|0,-2|-2|-4|-4|0|0|0|0,19|19|19|19|0|0|0|0,0,0,0,26,98,80
598,0,4,2,0,2,0,0,0,1|1|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-10|10|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,285|285|0|0|0|0|0|0,0,0,0,6,255,208
599,0,4,3,0,3,0,0,0,1|1|1|0|0|0|0|0,255|255|255|0|0|0|0|0,-10|10|0|0|0|0|0|0,0|0|-10|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,285|285|285|0|0|0|0|0,0,0,0,6,255,208
600,0,5,4,0,4,0,0,0,1|1|1|1|0|0|0|0,255|255|255|255|0|0|0|0,-10|10|-10|10|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,3|3|-4|-4|0|0|0|0,285|285|285|285|0|0|0|0,0,0,0,6,255,208
601,0,5,4,0,4,0,0,0,1|1|1|1|0|0|0|0,255|255|255|255|0|0|0|0,-10|10|0|0|0|0|0|0,0|0|-10|10|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,285|285|285|285|0|0|0|0,0,0,0,6,255,208
602,0,5,6,0,6,0,0,0,1|1|1|1|1|1|0|0,255|255|255|255|255|255|0|0,-10|10|-10|10|0|0|0|0,0|0|0|0|-10|10|0|0,0|0|0|0|0|0|0|0,3|3|-4|-4|0|0|0|0,285|285|285|285|285|285|0|0,0,0,0,6,255,208
603,0,5,4,0,8,0,0,0,2|2|1|1|2|2|2|2,255|255|255|255|255|255|255|255,-10|10|0|0|-10|10|-10|10,0|0|-10|10|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|-8|-10|8|8,170|170|285|285|170|170|170|170,0,0,0,6,255,208
604,0,5,5,0,5,0,0,0,2|2|2|2|1|0|0|0,255|255|255|255|255|0|0|0,-10|10|-10|10|0|0|0|0,0|0|0|0|-10|0|0|0,0|0|0|0|0|0|0|0,-8|-8|8|8|0|0|0|0,170|170|170|170|285|0|0|0,0,0,0,6,255,208
605,0,5,7,0,7,0,0,0,2|2|2|2|1|1|1|0,255|255|255|255|255|255|255|0,-10|10|-10|10|0|0|0|0,0|0|0|0|10|-10|-10|0,0|0|0|0|0|-3|3|0,-8|-8|8|8|0|0|0|0,170|170|170|170|285|285|285|0,0,0,0,6,255,208
606,0,5,8,0,8,0,0,0,2|2|2|2|1|1|1|1,255|255|255|255|255|255|255|255,-10|10|-10|10|0|0|0|0,0|0|0|0|10|10|-10|-10,0|0|0|0|-3|3|-3|3,-8|-8|8|8|0|0|0|0,170|170|170|170|285|285|285|285,0,0,0,6,255,208
607,0,5,6,0,6,0,0,0,2|2|2|2|2|2|0|0,255|255|255|255|255|255|0|0,-10|10|-10|10|-10|10|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-16|-16|0|0|16|16|0|0,170|170|170|170|170|170|0|0,0,0,0,6,255,208
608,0,5,8,0,8,0,0,0,2|2|2|2|2|2|1|1,255|255|255|255|255|255|255|255,-10|10|-10|10|-10|10|0|0,0|0|0|0|0|0|-10|-10,0|0|0|0|0|0|-3|3,-16|-16|0|0|16|16|0|0,170|170|170|170|170|170|285|285,0,0,0,6,255,208
609,0,8,1,0,1,0,0,11,128|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,10|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,3|0|0|0|0|0|0|0,19|0|0|0|0|0|0|0,0,0,0,26,98,80
610,0,6,1,0,2,0,0,11,128|128|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,10|-2|0|0|0|0|0|0,0|0|0|0|0|0|0|0,3|-3|0|0|0|0|0|0,19|19|0|0|0|0|0|0,0,0,0,26,98,80
611,0,5,1,0,3,0,0,10,128|128|128|0|242|16|0|0,255|255|255|0|0|0|61|0,0|-3|3|0|62|0|0|0,10|-1|-1|0|0|0|0|0,0|3|3|0|0|0|65|0,3|-1|-1|0|66|0|0|0,19|19|19|0|96|4870|0|106,0,0,0,26,98,80
