id,drain,shotRepeat,multi,weaponAnimation,max,tx,ty,aim,attack,del,sx,sy,bx,by,sg,acceleration,accelerationX,circleSize,sound,trail,shipBlastFilter
468,0,3,3,0,3,0,0,0,10|10|10|154|237|10|223|1,98|98|98|30|87|191|244|27,0|0|0|-42|-71|30|87|-102,0|-1|-1|1|80|49|-64|80,0|-12|12|11|-33|1|-65|86,0|0|0|-65|-12|27|30|87,73|73|73|5490|479|12624|20672|39504,1,0,0,13,255,208
469,0,3,8,0,8,0,0,0,250|252|252|250|251|251|251|251,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,7|7|7|7|7|7|7|7,-18|-6|6|18|-18|-6|6|18,-7|-7|-7|-7|7|7|7|7,767|768|769|770|786|787|788|789,0,0,0,14,255,192
470,0,4,1,0,1,0,0,0,1|191|86|186|30|87|191|76,255|14|87|154|178|10|223|1,0|86|-70|30|87|106|1|-102,21|10|-33|1|-65|-42|-71|30,0|-65|65|4|14|87|-102|-78,0|-33|1|-65|-42|-71|30|87,67|60826|57098|48897|47574|22302|29338|57109,-1,0,0,20,255,208
471,0,1,1,0,1,0,0,0,4|30|87|191|82|184|30|87,255|4|49|192|80|80|154|223,0|-33|1|-65|-42|-71|30|87,20|-12|27|30|87|104|64|-100,0|64|-72|30|87|-102|-40|11,0|1|-125|62|64|-72|0|118,70|47702|22302|62655|7707|65367|16438|12728,-1,0,0,20,255,208
472,0,1,1,0,1,0,0,0,8|185|30|87|154|110|11|223,255|191|86|185|30|87|191|124,0|14|87|-102|-78|10|-33|1,20|86|-71|30|87|106|1|-102,0|10|-33|1|-65|86|-71|30,0|-65|-12|27|30|87|104|64,219|47168|22302|55450|57099|33537|16446|184,-1,0,0,20,255,208
473,0,1,2,0,2,0,0,0,8|8|80|80|154|223|11|223,255|255|62|64|184|0|117|196,0|0|-70|30|87|-102|110|11,20|20|-65|86|-71|30|87|-102,-4|4|-33|1|-55|-61|-102|-36,0|0|0|-102|12|0|-33|1,218|218|39425|10663|447|44186|48936|39425,-1,0,0,20,255,208
474,0,1,4,0,4,0,0,0,6|6|6|6|22|40|191|1,255|255|255|255|1|154|218|39,0|0|0|0|-27|-24|-123|-36,3|1|3|1|118|2|-33|1,-8|-8|8|8|-64|-51|-66|-4,0|0|0|0|-120|85|49|-102,578|578|578|578|12472|53732|50400|64702,1,0,0,20,255,208
475,0,1,8,0,8,0,0,0,6|6|6|6|6|6|6|6,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,4|2|0|-2|4|2|0|-2,-8|-8|-8|-8|8|8|8|8,0|0|0|0|0|0|0|0,578|578|578|578|578|578|578|578,1,0,0,20,255,208
476,0,2,1,9,1,0,0,0,3|228|209|224|196|190|252|169,10|248|38|139|69|56|45|132,0|5|96|-22|-117|-48|-96|52,5|48|-28|-47|-32|-60|-66|-4,0|3|-8|38|-119|85|56|-96,0|-72|48|-28|-60|-66|-4|-87,172|32806|4477|29952|40976|47156|58416|48836,0,0,0,0,255,112
477,0,2,2,9,2,0,0,0,4|4|233|173|254|191|86|184,10|10|154|71|8|223|1|129,-4|4|-72|12|3|116|3|-23,5|5|-65|86|-72|30|87|-102,0|0|-33|1|-65|86|-70|30,0|0|62|-52|4|6|87|104,172|172|20560|57242|57099|48897|47190|22302,0,0,0,0,255,112
478,0,2,4,9,4,0,0,0,5|5|5|5|235|4|255|6,10|10|10|10|66|184|82|196,0|0|-1|1|-8|-119|-66|-4,5|5|5|5|-87|38|-58|5,-4|4|-6|6|-72|1|0|-21,0|0|0|0|-72|-65|86|-72,172|172|172|172|41424|47172|48836|43516,0,0,0,0,255,112
479,0,2,5,9,5,0,0,0,6|6|6|6|6|87|154|215,10|10|10|10|10|252|169|38,0|0|0|-1|1|8|-33|1,5|5|5|5|5|-102|-41|9,0|4|-4|-6|6|-87|38|-119,0|0|0|0|0|-33|1|-60,172|172|172|172|172|479|48836|43516,0,0,0,0,255,112
480,0,2,7,9,7,0,0,0,7|7|7|7|7|7|7|190,10|10|10|10|10|10|10|215,0|0|0|-1|1|-2|2|38,5|5|5|5|5|5|5|1,0|4|-4|-6|6|-8|8|44,0|0|0|0|0|0|0|-4,172|172|172|172|172|172|172|35110,0,0,0,0,255,112
481,0,2,8,9,8,0,0,0,8|8|8|8|8|8|8|8,10|10|10|10|10|10|10|10,0|0|0|-1|1|-2|2|0,6|5|5|5|5|5|5|7,0|4|-4|-6|6|-8|8|0,0|0|0|0|0|0|0|8,172|172|172|172|172|172|172|172,0,0,0,0,255,112
482,0,4,1,0,1,0,0,0,3|252|169|38|137|69|62|154,107|9|223|1|196|190|252|169,0|-119|69|64|-102|-41|9|-33,7|-60|-66|-4|-87|38|-119|69,0|-102|-41|9|-33|1|-60|-66,0|-87|38|-119|69|68|-102|-41,601|50177|64702|9897|17801|39494|2519|479,0,0,0,26,255,208
483,0,2,1,0,1,0,0,0,4|38|137|69|74|154|168|8,105|1|191|86|184|30|87|154,0|9|-33|1|-60|-66|-4|-87,7|-119|69|76|-102|-41|9|-33,0|-60|-66|-4|-87|38|-119|69,0|-102|-41|9|-33|1|-60|-66,582|35110|20549|18330|57096|33537|16958|10936,0,0,0,26,255,208
484,0,2,3,0,3,0,0,0,8|3|3|87|196|62|200|4,105|107|107|198|13|49|192|80,0|-1|1|11|-33|1|106|18,7|7|7|-43|43|-65|1|-65,0|-4|4|87|-65|-88|3|14,0|0|0|-102|-85|9|-33|1,582|601|601|47190|22302|18330|57096|12545,0,0,0,26,255,208
485,0,2,3,0,3,0,0,0,8|8|8|30|7|137|190|252,105|105|105|254|169|38|198|5,0|0|0|68|-72|1|0|-21,7|6|6|68|-72|-65|86|-72,0|-9|9|-33|8|-33|1|-118,0|0|0|-72|-60|-66|-4|-87,582|582|582|2216|479|16003|47172|29982,0,0,0,26,255,208
486,0,2,4,0,4,0,0,0,8|8|8|8|215|9|223|1,105|105|105|105|38|136|69|33,0|0|0|0|1|-60|-66|-4,7|7|6|6|34|-102|-41|9,-4|4|-14|14|-4|-87|38|-119,0|0|0|0|8|-33|1|-125,582|582|582|582|49151|47190|22302|18330,0,0,0,26,255,208
487,0,2,4,7,4,0,0,0,251|251|251|251|154|223|11|223,255|255|255|255|30|87|154|71,0|0|0|0|86|-72|30|87,2|2|2|2|1|49|-64|-93,-6|6|-6|6|-1|6|66|-72,-7|-7|7|7|37|-127|-57|-84,683|702|721|740|65158|9897|1478|50974,0,0,0,26,255,208
488,0,3,1,0,1,0,0,0,2|223|8|223|1|138|208|161,255|184|196|190|252|169|3|248,0|-120|21|-102|-88|8|-33|1,-4|62|68|-72|30|117|-40|-65,0|-72|30|87|-102|-41|9|-33,0|-60|-66|-4|-87|38|-119|69,126|2519|479|48836|43516|34854|8517|55194,1,0,0,16,255,208
489,0,3,2,0,2,0,0,0,2|2|252|169|38|137|69|35,255|255|8|223|1|131|62|66,0|0|116|3|-23|109|-1|-65,-4|-4|30|87|-102|71|8|-33,0|0|86|-70|30|87|-65|-84,0|0|87|104|3|1|49|-64,126|126|57099|48897|47190|22302|18330|57096,1,0,0,16,255,208
490,0,3,2,0,2,0,0,0,4|4|255|6|66|184|107|62,255|255|37|129|199|176|12|30,0|0|-66|-4|-87|-116|-122|-2,-4|-4|-58|5|30|-57|6|68,0|0|0|-21|4|-1|6|68,0|0|86|-72|30|87|-102|-33,214|214|41424|47172|48836|43516|63491|34854,1,0,0,16,255,208
491,0,3,4,0,4,0,0,0,5|5|2|2|9|223|1|196,255|255|255|255|137|69|31|154,0|0|0|0|-60|-66|-4|-87,-4|-4|-4|-4|-102|-41|9|-33,0|0|-8|8|-87|38|-120|69,0|0|0|0|-33|1|-60|-66,214|214|126|126|57096|33537|16958|1720,1,0,0,16,255,208
492,0,3,4,0,4,0,0,0,252|252|252|252|154|71|8|223,255|255|255|255|30|87|154|71,0|0|0|0|-64|-93|66|-72,-3|-3|-3|-3|66|-72|107|62,-6|6|-6|6|-57|-76|13|30,-7|-7|7|7|-87|-116|-122|-2,239|240|258|259|440|60160|65284|17414,1,0,0,16,255,208
493,0,3,8,0,8,0,0,0,252|252|252|252|252|252|252|252,255|255|255|255|255|255|255|255,-1|-1|-1|-1|1|1|1|1,-3|-3|-3|-3|-3|-3|-3|-3,-6|6|-6|6|-6|6|-6|6,-7|-7|7|7|-7|-7|7|7,239|240|258|259|239|240|258|259,1,0,0,16,255,208
494,0,8,1,0,1,0,0,0,128|223|1|196|190|252|169|38,255|69|37|154|215|9|223|1,0|-66|-4|-87|38|-119|69|38,0|-41|9|-33|1|-60|-66|-4,0|38|-120|69|40|-102|71|8,0|1|-125|62|66|-72|13|116,57|65350|22207|7864|39511|2119|479|22207,1,0,0,7,6,208
495,0,9,2,0,2,0,0,0,128|128|223|1|191|86|184|30,255|255|71|8|223|1|191|86,0|0|87|-102|71|8|-33|1,-1|-1|-93|66|-72|-21|4|-1,9|-9|-72|107|62|66|-72|86,0|0|-14|15|30|7|-119|-66,57|57|43518|50726|7685|1735|47172|1,1,0,0,7,6,208
496,0,9,2,0,2,0,0,0,113|113|161|68|184|196|190|252,255|255|248|38|136|21|154|168,0|0|1|-125|62|68|-72|30,-1|-1|-65|86|-72|30|87|-102,9|-9|-33|1|-60|-66|-4|-87,0|0|69|31|-102|-41|9|-33,76|76|55194|57097|50177|64702|9897|17801,1,0,0,7,6,208
497,0,9,2,0,2,0,0,0,114|114|1|196|190|252|169|38,255|255|34|154|215|9|223|1,0|0|-4|-87|38|-120|69|37,-1|-1|9|-33|1|-60|-66|-4,9|-9|-120|69|38|-102|-41|9,0|0|-60|-66|-4|-87|38|-120,95|95|57097|50177|64702|9897|17801|39505,1,0,0,7,6,208
498,0,9,4,0,4,0,0,0,114|114|128|128|169|38|136|69,255|255|255|255|223|1|196|190,0|0|0|0|69|83|-102|-41,-1|-1|-2|-2|-66|-4|-87|38,9|-9|16|-16|-41|9|-33|1,0|0|0|0|38|-119|69|40,95|95|57|57|9897|17801|39466|2519,1,0,0,7,6,208
499,0,9,6,0,6,0,0,0,114|114|128|128|128|128|46|154,255|255|255|255|255|255|252|169,0|0|0|0|0|0|9|-33,-1|-1|-2|-2|0|0|-119|69,9|-9|16|-16|30|-30|-60|-66,0|0|0|0|0|0|-102|-41,95|95|57|57|57|57|2519|479,1,0,0,7,6,208
500,0,3,1,0,1,0,0,0,149|38|137|69|58|154|215|9,255|1|196|190|252|169|38|137,0|60|-102|-41|9|-33|1|-60,6|-4|-87|38|-119|69|62|-102,0|9|-33|1|-60|-66|-4|-87,0|-119|69|64|-102|-41|9|-33,241|64702|9897|17801|39490|2519|479|48836,0,0,0,1,255,208
501,0,4,1,0,1,0,0,0,150|69|70|154|215|9|223|1,98|190|252|169|38|137|69|72,0|-41|9|-33|1|-60|-66|-4,6|38|-119|69|74|-102|-41|9,0|1|-60|-66|-4|-87|38|-119,0|76|-102|-41|9|-33|1|-60,241|9897|17801|39502|2119|479|16003|47170,0,0,0,1,255,208
502,0,5,1,0,1,0,0,0,152|86|186|30|87|191|242|15,98|87|104|106|10|49|192|80,0|-102|-33|11|-33|1|-65|86,6|30|87|-102|71|8|-33|1,0|86|-72|30|87|-102|71|8,0|1|49|-64|-93|66|-72|-21,241|16902|27576|16958|9656|51073|6748|1822,0,0,0,1,255,208
503,0,5,1,0,1,0,0,0,153|0|235|4|255|6|68|184,98|86|184|30|87|154|223|8,0|1|-118|-48|-95|68|-72|-60,6|-4|-87|3|-8|38|-120|21,0|-88|8|-33|1|-125|62|68,0|30|117|-40|-65|86|-72|30,241|2519|479|48836|43516|34854|8005|55194,0,0,0,1,255,208
504,0,5,2,0,2,0,0,0,152|152|252|169|38|137|69|33,98|98|9|223|1|196|190|252,0|0|-119|69|35|-102|71|8,6|6|-125|62|66|-72|10|116,-7|7|109|-1|-65|86|-72|30,0|0|71|8|-33|1|-65|86,241|241|6748|22302|38760|12545|20672|39504,0,0,0,1,255,208
505,0,5,3,0,3,0,0,0,152|152|153|154|71|8|223|1,98|98|98|66|184|235|4|255,0|0|0|107|6|66|-72|77,6|6|6|4|3|-8|-119|-66,-9|9|0|-122|-2|-87|-57|6,6|6|0|0|-21|4|-1|6,241|241|241|39511|2271|479|15010|39620,0,0,0,1,255,208
506,0,5,1,3,1,0,0,0,2|215|9|223|1|196|190|252,255|38|136|69|61|154|215|9,0|1|-60|-66|-4|-87|38|-120,8|-102|-41|9|-33|1|-60|-66,0|-87|38|-120|69|62|-102|-41,0|-33|1|-60|-66|-4|-87|38,153|39487|2519|479|48836|43516|34854|5189,0,0,0,2,255,0
507,0,5,2,3,2,0,0,0,2|2|196|190|252|169|38|137,255|255|154|215|9|223|1|196,-2|2|-87|38|-119|69|25|-102,8|8|-33|1|-60|-66|-4|-87,0|0|69|27|-102|-41|9|-33,0|0|-66|-4|-87|38|-119|69,153|153|479|48836|43516|35110|8005|55194,0,0,0,2,255,0
508,0,4,2,3,4,0,0,0,2|2|2|2|38|137|69|35,255|255|255|255|1|196|190|252,-2|2|-1|1|37|-102|-41|9,7|7|8|8|-4|-87|38|-119,0|0|0|0|9|-33|1|-60,0|0|0|0|-119|69|41|-102,153|153|153|153|35110|11077|55194|57097,0,0,0,2,255,0
509,0,4,2,3,6,0,0,0,2|2|2|2|2|2|154|215,255|255|255|255|255|255|169|38,-2|2|-4|4|-1|1|-33|1,7|7|5|5|8|8|69|51,0|0|0|0|0|0|-66|-4,0|0|0|0|0|0|-41|9,153|153|153|153|153|153|57097|50177,0,0,0,2,255,0
510,0,4,3,3,6,0,0,0,2|2|2|2|2|2|9|223,255|255|255|255|255|255|136|69,-2|2|0|-1|1|0|-60|-66,7|7|9|7|7|9|-102|-41,0|0|0|0|0|0|-87|38,0|0|0|0|0|0|-33|1,153|153|153|153|153|153|50177|64702,0,0,0,2,255,0
511,0,3,2,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
512,0,4,4,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
513,0,4,6,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
514,0,5,8,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
515,0,4,8,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
516,0,3,8,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
517,0,4,2,3,2,0,0,0,2|2|224|72|163|72|184|141,255|255|169|22|87|107|62|72,-6|6|-127|-57|85|1|30|87,2|2|13|-33|1|-65|-80|3,0|0|-102|28|14|-33|1|-115,0|0|-88|22|87|107|62|72,153|153|341|22302|40346|57101|48897|949,0,0,0,2,255,0
518,0,4,2,3,2,0,0,0,2|2|86|184|30|87|141|190,255|255|22|87|107|62|72|184,-5|5|-57|85|1|30|87|-102,3|3|-33|1|-65|-80|3|14,0|0|28|14|-33|1|-102|-112,0|0|1|-65|86|-71|30|87,153|153|22294|15979|47176|33033|21959|7681,0,0,0,2,255,0
519,0,4,2,3,4,0,0,0,2|2|2|2|1|191|184|199,255|255|255|255|72|184|9|129,-7|7|-5|5|87|106|0|-102,1|1|3|3|-102|-121|8|-33,0|0|0|0|30|87|-102|14,0|0|0|0|86|-71|30|87,153|153|153|153|47190|22302|56511|7866,0,0,0,2,255,0
520,0,4,2,3,6,0,0,0,2|2|2|2|2|2|30|87,255|255|255|255|255|255|154|223,-7|7|-5|5|-7|7|30|87,1|1|3|3|-1|-1|-1|0,0|0|0|0|0|0|71|8,0|0|0|0|0|0|87|-65,153|153|153|153|153|153|57099|48897,0,0,0,2,255,0
521,0,4,2,3,6,0,0,0,2|2|2|2|2|2|9|223,255|255|255|255|255|255|8|223,-7|7|-5|5|-8|8|-65|66,1|1|3|3|2|2|-64|80,0|0|0|0|0|0|-65|86,0|0|0|0|0|0|30|87,153|153|153|153|153|153|47446|22302,0,0,0,2,255,0
522,0,20,1,3,1,0,0,0,187|228|186|162|220|188|191|214,255|30|87|141|190|0|167|22,0|-65|-36|-70|30|87|106|1,2|8|-102|-37|13|-33|1|-65,0|3|14|87|-102|28|14|-33,0|-102|-78|10|-33|1|-65|-42,153|27223|39425|2797|479|54975|7865|48983,0,0,0,2,255,0
523,0,20,7,3,7,0,0,0,187|2|2|2|2|2|2|208,255|255|255|255|255|255|255|192,0|-7|7|-5|5|-8|8|-65,2|1|1|3|3|2|2|4,0|0|0|0|0|0|0|80,0|0|0|0|0|0|0|-42,153|153|153|153|153|153|153|20560,0,0,0,2,255,0
524,0,30,1,3,1,0,0,0,187|0|170|22|87|104|240|85,255|0|154|11|22|223|1|191,0|-72|30|87|-102|71|8|-33,2|-65|86|-72|30|87|-102|71,0|-33|1|-65|86|-72|30|87,0|-41|9|-33|1|-93|66|-72,153|57096|48897|47446|22302|17087|7864|27223,0,0,0,2,255,0
525,0,30,7,3,7,0,0,0,187|2|2|2|2|2|2|167,255|255|255|255|255|255|255|255,0|-7|7|-5|5|-8|8|87,2|1|1|3|3|2|2|-72,0|0|0|0|0|0|0|-71,0|0|0|0|0|0|0|106,153|153|153|153|153|153|153|1173,0,0,0,2,255,0
526,0,20,7,3,7,0,0,0,187|2|2|2|2|2|2|253,255|255|255|255|255|255|255|2,0|-7|7|-5|5|-8|8|2,-3|1|1|3|3|2|2|5,0|0|0|0|0|0|0|2,0|0|0|0|0|0|0|-16,153|153|153|153|153|153|153|593,1,0,0,2,255,0
527,0,15,7,3,7,0,0,0,187|2|2|2|2|2|2|0,255|255|255|255|255|255|255|0,0|-7|7|-5|5|-8|8|0,-1|1|1|3|3|2|2|0,0|0|0|0|0|0|0|9,0|0|0|0|0|0|0|-16,153|153|153|153|153|153|153|201,1,0,0,2,255,0
528,0,5,1,3,1,0,0,0,2|16|201|0|111|16|201|0,255|16|201|0|111|16|201|0,0|16|-55|0|111|16|-55|0,8|-20|0|-16|64|-18|0|-16,0|-16|0|-16|-46|23|0|-64,0|117|0|-16|0|117|0|-16,153|61440|29952|61440|29952|61440|29952|61440,0,0,0,2,255,0
529,0,4,3,3,6,0,0,0,2|2|2|2|2|2|112|0,255|255|255|255|255|255|0|240,-2|2|0|-1|1|0|0|-16,7|7|9|7|7|9|0|-16,0|0|0|0|0|0|0|-16,0|0|0|0|0|0|0|-16,153|153|153|153|153|153|29952|61440,0,0,0,2,255,0
530,0,5,8,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
531,0,3,8,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
532,0,15,1,3,1,0,0,0,187|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,-1|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|0|0|0|0|0|0|0,1,0,0,2,255,0
533,0,30,7,3,7,0,0,0,187|2|2|2|2|2|2|0,255|255|255|255|255|255|255|0,0|-7|7|-5|5|-8|8|0,2|1|1|3|3|2|2|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|0,0,0,0,2,255,0
534,0,3,1,3,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,153|0|0|0|0|0|0|0,0,0,0,2,255,0
535,0,10,2,0,2,0,0,0,166|166|0|0|0|0|0|0,255|255|0|0|0|0|0|0,0|0|0|0|0|0|0|0,7|7|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,90|90|0|0|0|0|0|0,0,0,0,14,6,208
536,0,3,1,0,1,0,0,0,2|0|0|0|0|0|0|0,255|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,8|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,0|0|0|0|0|0|0|0,160|0|0|0|0|0|0|212,0,0,0,5,255,96
537,0,2,1,0,1,0,0,0,2|240|2|2|60|0|208|231,255|240|2|2|0|0|0|0,0|1|12|-93|55|-96|0|16,8|1|16|64|0|0|-1|1,0|0|0|-32|-60|-128|0|0,0|0|0|126|0|111|0|124,160|1|41046|34780|60467|46003|3213|60429,0,0,0,5,255,96
538,0,4,2,0,2,0,0,0,2|2|59|0|6|0|59|0,255|255|59|0|10|0|59|0,0|0|59|0|14|0|59|0,8|8|59|0|18|0|59|0,-8|8|59|0|22|0|59|0,0|0|59|0|26|0|59|0,160|160|30|59|852|59|34|59,0,0,0,5,255,96
539,0,3,2,0,2,0,0,0,2|2|59|0|46|0|59|0,255|255|59|0|50|0|59|0,0|0|59|0|54|0|59|0,8|8|59|0|58|0|59|0,-8|8|-101|0|62|0|59|0,0|0|59|0|6|8|-65|0,160|160|70|59|72|59|932|59,0,0,0,5,255,96
540,0,4,3,0,3,0,0,0,2|2|2|0|86|0|59|0,255|255|255|0|90|0|59|0,0|0|0|0|-31|10|-65|0,8|8|8|0|-19|29|-65|0,-10|10|0|0|92|3|59|0,5|5|-5|0|106|0|59|0,160|160|160|59|112|59|114|59,0,0,0,5,255,96
541,0,3,3,0,3,0,0,0,2|2|2|0|126|0|59|0,255|255|255|0|26|2|59|0,0|0|0|0|-122|0|59|0,8|8|8|0|-118|0|59|0,-10|10|0|0|-114|0|59|0,5|5|-5|0|-110|0|59|0,160|160|160|59|152|59|154|59,0,0,0,5,255,96
542,0,4,4,0,4,0,0,0,2|2|2|2|166|0|59|0,255|255|255|255|170|0|59|0,0|0|0|0|-82|0|59|0,8|8|8|8|-78|0|59|0,-15|15|-8|8|-74|0|59|0,5|5|-5|-5|-70|0|59|0,160|160|160|160|192|59|194|59,0,0,0,5,255,96
543,0,5,5,0,5,0,0,0,2|2|2|2|2|3|59|0,255|255|255|255|255|0|59|0,0|0|0|0|0|0|59|0,8|8|8|8|8|0|59|0,-20|20|-12|12|0|0|59|0,8|8|-2|-2|-6|0|59|0,160|160|160|160|160|59|234|59,0,0,0,5,255,96
544,0,5,6,0,6,0,0,0,2|2|2|2|2|2|59|0,255|255|255|255|255|255|59|0,0|0|0|0|0|0|59|0,8|8|8|8|8|8|59|0,-24|24|-18|18|-12|12|59|0,8|8|-2|-2|-6|-6|59|0,160|160|160|160|160|160|274|59,0,0,0,5,255,96
545,0,6,7,0,7,0,0,0,2|2|2|2|2|2|2|0,255|255|255|255|255|255|255|0,0|0|0|0|0|0|0|0,8|8|8|8|8|8|8|0,-24|24|-18|18|-12|12|0|0,8|8|-2|-2|-6|-6|-8|0,160|160|160|160|160|160|160|59,0,0,0,5,255,96
546,0,6,8,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,8|8|8|8|8|8|8|8,-24|24|-18|18|-12|12|-5|5,8|8|-2|-2|-6|-6|-8|-8,160|160|160|160|160|160|160|160,0,0,0,5,255,96
547,0,2,1,0,2,0,0,0,2|2|59|0|110|1|59|0,255|255|59|0|114|1|59|0,-6|6|59|0|118|1|59|0,6|6|59|0|122|1|59|0,-6|6|59|0|126|1|59|0,0|0|59|0|-126|1|59|0,159|161|390|59|392|59|394|59,0,0,0,5,255,96
548,0,3,2,0,2,0,0,0,2|2|59|0|150|1|59|0,255|255|59|0|154|1|59|0,-6|6|59|0|-98|1|59|0,6|6|59|0|-94|1|59|0,-6|6|59|0|-90|1|59|0,0|0|59|0|-86|1|59|0,159|161|430|59|432|59|434|59,0,0,0,5,255,96
549,0,3,2,0,4,0,0,0,2|2|2|2|190|1|59|0,255|255|255|255|194|1|59|0,-6|6|-7|7|-58|1|59|0,6|6|5|5|-54|1|59|0,-6|6|-6|6|-50|1|59|0,0|0|0|0|-46|1|59|0,159|161|159|161|472|59|474|59,0,0,0,5,255,96
550,0,3,3,0,3,0,0,0,2|2|2|0|230|1|59|0,255|255|255|0|234|1|59|0,-6|6|0|0|-18|1|59|0,6|6|-8|0|-14|1|59|0,-6|6|0|0|-10|1|59|0,0|0|0|0|-6|1|59|0,159|161|160|59|8711|191|998|59,0,0,0,5,255,96
551,0,3,4,0,4,0,0,0,2|2|2|2|240|3|59|0,255|255|255|255|244|3|59|0,-6|6|0|0|108|-74|-65|0,6|6|-8|-8|-53|33|-65|0,-6|6|-8|8|-8|3|59|0,0|0|0|0|0|0|0|0,159|161|160|160|712|0|18058|12292,0,0,0,5,255,96
552,0,4,5,0,5,0,0,0,2|2|2|2|2|161|66|184,255|255|255|255|255|247|241|146,-6|6|6|-6|0|15|0|-95,6|6|-6|-6|-8|3|-8|38,-6|6|6|-6|0|-48|-95|66,0|0|0|0|0|-8|38|-120,159|161|159|161|160|18616|32452|774,0,0,0,5,255,96
553,0,4,6,0,6,0,0,0,2|2|2|2|2|2|196|126,255|255|255|255|255|255|161|66,-6|6|6|-6|0|0|-55|-62,6|6|-6|-6|-8|-8|-116|-45,-6|6|6|-6|-8|8|-66|0,0|0|0|0|0|0|-111|48,159|161|159|161|160|160|12433|62445,0,0,0,5,255,96
554,0,4,7,0,7,0,0,0,2|2|2|2|2|2|2|87,255|255|255|255|255|255|255|156,-6|6|6|-6|0|0|0|-72,6|6|-6|-6|-8|-8|-8|-115,-6|6|6|-6|-12|12|0|0,0|0|0|0|0|0|4|1,159|161|159|161|160|160|160|39428,0,0,0,5,255,96
555,0,5,8,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-6|6|6|-6|0|0|0|0,6|6|-6|-6|-8|-8|-8|-8,-6|6|6|-6|-16|16|-10|10,0|0|0|0|0|0|4|4,159|161|159|161|160|160|160|160,0,0,0,5,255,96
556,0,6,8,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,-6|6|6|-6|0|0|0|0,6|6|-6|-6|-8|-8|-8|8,-6|6|6|-6|-16|16|0|0,0|0|0|0|0|0|4|-4,159|161|159|161|160|160|160|160,0,0,0,5,255,96
