id,animation,turret,fireFrequency,xMove,yMove,xAccel,yAccel,xCAccel,yCAccel,startX,startY,startXC,startYC,armor,size,graphic,explosionType,animate,shapeBank,xRev,yRev,deathGraphic,deathLevel,deathAnimation,launchFrequency,launchType,value,enemyDie,shapeBankFile
614,1,0|0|0,0|0|0,4,1,0,0,4,0,0,0,0,0,0,1,197|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,26,4,0,0,0,0,0,0,31014,0,newsh5.shp
615,1,0|0|0,0|0|0,4,1,0,0,4,0,0,0,0,0,0,1,199|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,26,4,0,0,0,0,0,0,31015,0,newsh5.shp
616,1,0|0|0,0|0|0,4,1,0,0,4,0,0,0,0,0,0,1,201|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,26,4,0,0,0,0,0,0,30017,0,newsh5.shp
617,1,0|0|0,0|0|0,4,1,0,0,4,0,0,0,0,0,0,1,203|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,26,4,0,0,0,0,0,0,30020,0,newsh5.shp
618,1,0|0|0,0|0|0,4,1,0,0,4,0,0,0,0,0,0,1,205|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,26,4,0,0,0,0,0,0,32001,0,newsh5.shp
619,1,0|0|0,0|0|0,4,1,0,0,4,0,0,0,0,0,0,1,207|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,26,4,0,0,0,0,0,0,32002,0,newsh5.shp
620,1,0|0|0,0|0|0,4,1,0,0,4,0,0,0,0,0,0,1,229|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,26,4,0,0,0,0,0,0,32003,0,newsh5.shp
621,1,0|0|0,0|0|0,4,1,0,0,4,0,0,0,0,0,0,1,231|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,26,4,0,0,0,0,0,0,32004,0,newsh5.shp
622,1,0|0|0,0|0|0,4,1,0,0,4,0,0,0,0,0,0,1,233|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,26,4,0,0,0,0,0,0,32007,0,newsh5.shp
623,1,0|0|0,0|0|0,4,1,0,0,4,0,0,0,0,0,0,1,235|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,26,4,0,0,0,0,0,0,32010,0,newsh5.shp
624,1,0|0|0,0|0|0,4,1,0,0,4,0,0,0,0,0,0,1,237|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,26,4,0,0,0,0,0,0,32006,0,newsh5.shp
625,1,0|0|0,0|0|0,4,1,0,0,4,0,0,0,0,0,0,1,239|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,26,4,0,0,0,0,0,0,32013,0,newsh5.shp
626,1,0|0|0,0|0|0,4,1,0,0,4,0,0,0,0,0,0,1,241|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,26,4,0,0,0,0,0,0,32015,0,newsh5.shp
627,1,0|0|0,0|0|0,4,1,0,0,4,0,0,0,0,0,0,1,243|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,26,4,0,0,0,0,0,0,31021,0,newsh5.shp
628,1,0|0|0,0|0|0,4,1,0,0,4,0,0,0,0,0,0,1,41|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,26,4,0,0,0,0,0,0,30000,0,newsh5.shp
629,1,0|0|0,0|0|0,4,1,0,0,4,0,0,0,0,0,0,1,245|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,26,4,0,0,0,0,0,0,31022,0,newsh5.shp
630,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,1,153|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,0,0,newshr.shp
631,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,255,1,155|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,0,0,newshr.shp
632,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,255,1,157|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,0,0,newshr.shp
633,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,255,1,191|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,0,0,newshr.shp
634,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,255,1,193|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,0,0,newshr.shp
635,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,1,195|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,0,0,newshr.shp
636,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,255,1,229|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,0,0,newshr.shp
637,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,255,1,231|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,0,0,newshr.shp
638,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,1,233|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,0,0,newshr.shp
639,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,1,267|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,0,0,newshr.shp
640,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,255,1,269|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,0,0,newshr.shp
641,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,1,271|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,0,0,newshr.shp
642,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,255,1,159|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,0,0,newshr.shp
643,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,255,1,161|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,0,0,newshr.shp
644,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,255,1,163|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,0,0,newshr.shp
645,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,1,165|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,0,0,newshr.shp
646,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,1,197|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,0,0,newshr.shp
647,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,1,199|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,0,0,newshr.shp
648,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,255,1,201|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,0,0,newshr.shp
649,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,255,1,203|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,0,0,newshr.shp
650,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,1,235|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,0,0,newshr.shp
651,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,1,237|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,0,0,newshr.shp
652,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,255,1,239|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,0,0,newshr.shp
653,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,1,241|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,0,0,newshr.shp
654,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,1,273|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,0,0,newshr.shp
655,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,255,1,275|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,0,0,newshr.shp
656,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,255,1,277|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,0,0,newshr.shp
657,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,1,279|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,0,0,newshr.shp
658,12,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,25,1,167|167|205|205|243|243|281|281|243|243|205|205|0|0|0|0|0|0|0|0,38,1,22,0,0,0,0,0,0,0,500,0,newshr.shp
659,12,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,25,1,169|169|207|207|245|245|283|283|245|245|207|207|0|0|0|0|0|0|0|0,38,1,22,0,0,115,10,0,0,0,250,0,newshr.shp
660,1,0|0|0,0|0|0,0,2,0,0,0,3,130,-13,125,0,2,0,171|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,5,0,newshr.shp
661,1,0|0|0,0|0|0,0,2,0,0,0,3,130,-13,125,0,2,0,190|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,22,0,0,0,0,0,0,0,5,0,newshr.shp
662,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,30,1,77|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,30,0,9,0,0,0,0,0,0,0,250,0,newshe.shp
663,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,30,1,79|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,30,0,9,0,0,0,0,0,0,0,0,0,newshe.shp
664,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,30,1,81|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,30,0,9,0,0,0,0,0,0,0,0,0,newshe.shp
665,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,30,1,83|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,30,0,9,0,0,0,0,0,0,0,0,0,newshe.shp
666,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,30,1,115|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,30,0,9,0,0,0,0,0,0,0,0,0,newshe.shp
667,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,30,1,117|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,30,0,9,0,0,0,0,0,0,0,0,0,newshe.shp
668,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,30,1,119|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,30,0,9,0,0,0,0,0,0,0,0,0,newshe.shp
669,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,30,1,121|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,30,0,9,0,0,0,0,0,0,0,0,0,newshe.shp
670,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,30,1,85|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,30,0,9,0,0,0,0,0,0,0,250,0,newshe.shp
671,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,30,1,87|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,30,0,9,0,0,0,0,0,0,0,0,0,newshe.shp
672,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,30,1,89|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,30,0,9,0,0,0,0,0,0,0,0,0,newshe.shp
673,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,30,1,91|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,30,0,9,0,0,0,0,0,0,0,0,0,newshe.shp
674,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,30,1,123|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,30,0,9,0,0,0,0,0,0,0,0,0,newshe.shp
675,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,30,1,125|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,30,0,9,0,0,0,0,0,0,0,0,0,newshe.shp
676,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,30,1,127|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,30,0,9,0,0,0,0,0,0,0,0,0,newshe.shp
677,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,30,1,129|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,30,0,9,0,0,0,0,0,0,0,0,0,newshe.shp
678,8,0|0|0,0|0|0,0,2,0,0,0,0,130,-13,125,0,10,1,277|277|279|279|281|281|283|283|0|0|0|0|0|0|0|0|0|0|0|0,30,1,9,0,0,0,0,0,0,0,25,0,newshe.shp
679,1,0|0|0,0|0|0,0,3,0,0,0,0,0,0,0,0,255,1,199|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,30,0,9,0,0,0,0,0,0,0,0,0,newshe.shp
680,1,0|0|0,0|0|0,0,3,0,0,0,0,0,0,0,0,255,1,237|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,30,0,9,0,0,0,0,0,0,0,0,0,newshe.shp
681,8,0|0|0,0|0|0,0,1,0,0,20,0,130,-13,125,0,10,1,277|277|279|279|281|281|283|283|0|0|0|0|0|0|0|0|0|0|0|0,30,1,9,2,0,0,0,0,0,0,50,0,newshe.shp
682,1,0|0|0,0|0|0,0,3,0,0,0,0,0,0,0,0,20,1,191|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,30,0,9,0,0,0,0,0,0,0,100,0,newshe.shp
683,1,0|0|0,0|0|0,0,3,0,0,0,0,0,0,0,0,20,1,193|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,30,0,9,0,0,0,0,0,0,0,0,0,newshe.shp
684,1,0|0|0,0|0|0,0,3,0,0,0,0,0,0,0,0,20,1,229|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,30,0,9,0,0,0,0,0,0,0,0,0,newshe.shp
685,1,0|0|0,0|0|0,0,3,0,0,0,0,0,0,0,0,20,1,231|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,30,0,9,0,0,0,0,0,0,0,0,0,newshe.shp
686,1,149|0|0,100|0|0,0,1,0,0,0,0,130,-13,125,0,15,1,195|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,9,0,0,0,0,0,2,687,100,395,newshe.shp
687,1,0|0|0,0|0|0,0,-2,94,0,0,20,130,-13,125,0,1,1,235|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,0,0,9,0,0,0,0,0,0,0,5,0,newshe.shp
688,8,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,1,85|85|131|131|233|233|131|131|0|0|0|0|0|0|0|0|0|0|0|0,26,1,20,0,0,0,0,0,0,0,10014,0,newshp.shp
689,6,59|0|0,50|0|0,0,2,0,0,0,0,130,-13,125,0,2,1,79|81|83|81|81|79|0|0|0|0|0|0|0|0|0|0|0|0|0|0,6,2,8,0,0,0,0,0,0,0,0,0,newshd.shp
690,8,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,1,85|85|131|131|233|233|131|131|0|0|0|0|0|0|0|0|0|0|0|0,26,1,20,0,0,0,0,0,0,0,10018,0,newshp.shp
691,1,0|0|0,0|0|0,0,2,0,0,0,0,130,-13,125,0,2,0,83|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,4,0,0,0,0,0,0,0,5,0,newsh8.shp
692,1,0|0|0,0|0|0,0,3,0,0,0,0,130,-13,125,0,2,0,84|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,4,0,0,0,0,0,0,0,5,0,newsh8.shp
693,1,0|0|0,0|0|0,0,4,0,0,0,0,130,-13,125,0,2,0,103|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,4,0,0,0,0,0,0,0,5,0,newsh8.shp
694,1,0|0|0,0|0|0,0,5,0,0,0,0,130,-13,125,0,2,0,122|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,38,0,4,0,0,0,0,0,0,0,5,0,newsh8.shp
695,8,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,1,123|123|125|125|127|127|125|125|0|0|0|0|0|0|0|0|0|0|0|0,26,1,20,0,0,0,0,0,0,0,10024,0,newshp.shp
696,1,136|0|0,50|0|0,0,0,0,0,0,0,0,0,0,0,0,1,197|0|125|125|127|127|125|125|0|0|0|0|0|0|0|0|0|0|0|0,0,0,9,0,0,0,0,0,0,0,0,0,newshe.shp
697,1,136|0|0,50|0|0,0,0,0,0,0,0,0,0,0,0,0,1,197|0|125|125|127|127|125|125|0|0|0|0|0|0|0|0|0|0|0|0,0,0,9,0,0,0,0,0,0,0,0,0,newshe.shp
698,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,255,1,197|0|125|125|127|127|125|125|0|0|0|0|0|0|0|0|0|0|0|0,0,0,9,0,0,0,0,0,30,709,0,0,newshe.shp
699,1,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,255,1,197|0|125|125|127|127|125|125|0|0|0|0|0|0|0|0|0|0|0|0,0,0,9,0,0,0,0,0,0,0,0,0,newshe.shp
700,12,0|0|0,0|0|0,0,3,0,0,0,0,130,-13,125,0,10,1,169|169|169|169|207|207|207|207|245|245|245|245|0|0|0|0|0|0|0|0,10,1,5,0,0,0,0,0,0,0,50,0,newsha.shp
701,12,0|0|0,0|0|0,0,2,0,0,0,0,130,-13,125,0,20,1,167|167|167|167|205|205|205|205|243|243|243|243|0|0|0|0|0|0|0|0,10,1,5,0,0,0,0,0,0,0,100,0,newsha.shp
702,1,0|0|63,0|0|0,0,2,0,0,0,0,130,-13,125,0,10,1,276|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,0,20,0,newshk.shp
703,1,0|0|0,0|0|0,0,2,0,0,0,0,130,-13,125,0,20,1,245|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,0,75,0,newshk.shp
704,1,0|0|0,0|0|0,0,2,0,0,0,0,130,-13,125,0,5,1,207|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,0,25,0,newshk.shp
705,1,0|0|0,0|0|0,0,2,0,0,0,0,130,-13,125,0,10,1,169|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,0,50,0,newshk.shp
706,1,0|0|0,0|0|0,0,2,0,0,0,0,130,-13,125,0,18,1,278|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,710,200,0,newshk.shp
707,1,133|0|0,0|0|0,0,2,0,0,0,0,130,-13,125,0,30,1,283|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,0,100,0,newshk.shp
708,1,0|0|0,0|0|0,0,2,0,0,0,0,130,-13,125,0,40,1,281|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,533,150,0,newshk.shp
709,16,0|0|0,0|0|0,0,5,0,0,0,0,130,-13,125,0,30,1,115|115|115|115|117|117|117|117|119|119|119|119|117|117|117|117|0|0|0|0,10,1,15,0,0,0,0,0,0,0,100,0,newshk.shp
710,1,0|0|0,0|0|0,0,6,0,0,0,0,130,-13,125,0,5,0,171|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,0,10,0,newshk.shp
711,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,0,1,121|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,0,0,0,newshk.shp
712,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,0,1,123|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,0,0,0,newshk.shp
713,1,0|0|0,0|0|0,0,4,0,0,0,0,130,-13,125,0,255,1,13|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,0,0,0,newshk.shp
714,1,0|0|0,0|0|0,0,4,0,0,0,0,130,-13,125,0,255,1,15|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,0,0,0,newshk.shp
715,1,0|0|0,0|0|0,0,4,0,0,0,0,130,-13,125,0,255,1,17|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,0,0,0,newshk.shp
716,1,0|0|0,0|0|0,0,4,0,0,0,0,130,-13,125,0,255,1,51|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,0,0,0,newshk.shp
717,1,0|0|0,0|0|0,0,4,0,0,0,0,130,-13,125,0,255,1,53|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,0,0,0,newshk.shp
718,1,0|0|0,0|0|0,0,4,0,0,0,0,130,-13,125,0,255,1,55|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,0,0,0,newshk.shp
719,1,0|0|0,0|0|0,0,4,0,0,0,0,130,-13,125,0,255,1,89|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,0,0,0,newshk.shp
720,1,0|0|0,0|0|0,0,4,0,0,0,0,130,-13,125,0,255,1,91|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,0,0,0,newshk.shp
721,1,0|0|0,0|0|0,0,4,0,0,0,0,130,-13,125,0,255,1,93|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,0,0,0,newshk.shp
722,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,255,1,161|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,0,0,0,newshk.shp
723,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,255,1,163|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,0,0,0,newshk.shp
724,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,255,1,199|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,0,0,0,newshk.shp
725,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,255,1,237|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,0,0,0,newshk.shp
726,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,255,1,238|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,0,0,0,newshk.shp
727,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,255,1,165|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,0,0,0,newshk.shp
728,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,255,1,167|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,0,0,0,newshk.shp
729,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,255,1,205|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,0,0,0,newshk.shp
730,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,255,1,242|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,0,0,0,newshk.shp
731,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,255,1,243|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,0,0,0,newshk.shp
732,12,150|251|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,50,1,153|155|155|157|157|159|159|157|157|155|155|153|0|0|0|0|0|0|0|0,10,2,15,0,0,0,0,0,0,0,0,0,newshk.shp
733,12,150|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,50,1,191|191|191|191|193|193|193|193|191|191|191|191|0|0|0|0|0|0|0|0,10,2,15,0,0,0,0,0,0,0,0,0,newshk.shp
734,1,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,255,1,195|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,15,0,0,0,0,0,0,0,0,0,newshk.shp
735,1,133|0|0,60|0|0,0,0,0,0,0,0,130,-13,125,0,60,1,156|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,19,0,0,0,0,0,0,0,0,0,newsho.shp
736,1,133|0|0,60|0|0,0,0,0,0,0,0,130,-13,125,0,60,1,164|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0,10,0,19,0,0,0,0,0,0,0,0,0,newsho.shp
737,13,0|0|0,0|0|0,0,0,0,0,0,0,130,-13,125,0,60,1,191|195|199|203|229|229|203|203|199|199|195|195|191|0|0|0|0|0|0|0,10,2,19,0,0,0,0,0,80,703,0,0,newsho.shp
