id,drain,shotRepeat,multi,weaponAnimation,max,tx,ty,aim,attack,del,sx,sy,bx,by,sg,acceleration,accelerationX,circleSize,sound,trail,shipBlastFilter
463,0,2,6,0,6,0,0,0,253|253|253|253|4|4|0|0,255|255|255|255|255|255|32|49,0|0|0|0|0|0|32|32,9|9|9|9|9|9|48|32,-6|-6|6|6|-14|14|32|32,-7|7|-7|7|9|9|32|109,600|619|600|619|581|581|12851|8249,0,0,0,25,255,208
464,0,5,1,0,1,0,0,0,2|32|32|32|49|52|45|0,98|0|0|49|51|51|48|32,0|49|57|32|32|50|32|32,0|32|48|32|32|32|32|32,0|32|32|32|49|53|32|32,0|32|32|32|69|121|101|115,66|30319|8293|28265|27|0|12544|13107,1,0,0,13,255,192
465,0,3,1,0,1,0,0,0,6|32|48|32|32|32|49|52,98|0|0|0|0|49|51|51,0|32|32|49|57|32|45|50,0|32|32|32|48|32|32|32,0|32|48|32|32|32|49|53,0|32|32|32|32|32|69|121,73|27936|30319|8293|28265|27|0|12544,1,0,0,13,255,192
466,0,3,1,0,1,0,0,0,12|32|32|32|48|32|32|32,98|52|45|0|0|0|0|49,0|51|50|32|32|49|57|32,0|50|32|32|32|32|48|32,0|32|32|32|48|32|32|32,0|53|32|32|32|32|32|32,123|29541|27936|30319|8293|28265|27|0,1,0,0,13,255,192
467,0,3,2,0,2,0,0,0,10|10|32|32|32|32|48|32,98|98|49|52|45|0|0|0,0|0|51|51|51|32|32|49,0|0|45|50|32|32|32|32,-6|6|32|32|32|32|48|32,0|0|49|53|32|32|32|32,143|144|29541|27936|30319|8293|28265|27,1,0,0,13,255,192
468,0,3,3,0,3,0,0,0,10|10|10|32|32|32|32|32,98|98|98|32|49|52|45|0,0|0|0|49|51|51|52|32,0|-1|-1|32|32|50|32|32,0|-12|12|32|32|32|32|32,0|0|0|32|49|53|32|32,73|73|73|29541|27936|30319|8293|28265,1,0,0,13,255,208
469,0,3,8,0,8,0,0,0,250|252|252|250|251|251|251|251,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,7|7|7|7|7|7|7|7,-18|-6|6|18|-18|-6|6|18,-7|-7|-7|-7|7|7|7|7,767|768|769|770|786|787|788|789,0,0,0,14,255,192
470,0,4,1,0,1,0,0,0,1|50|32|32|32|32|48|32,255|32|32|32|48|32|32|32,0|52|45|0|0|0|0|49,21|51|54|32|32|49|57|32,0|50|32|32|32|32|48|32,0|32|32|32|48|32|32|32,67|8224|8224|8224|31045|29541|27936|30319,-1,0,0,20,255,112
471,0,1,1,0,1,0,0,0,4|32|45|50|32|32|32|32,255|32|32|32|32|32|48|32,0|32|49|52|45|0|0|0,20|49|51|51|55|32|32|49,0|32|45|50|32|32|32|32,0|32|32|32|32|32|48|32,70|13617|8224|8224|8224|31045|29541|27936,-1,0,0,20,255,112
472,0,1,1,0,1,0,0,0,8|49|57|32|32|50|32|32,255|32|48|32|32|32|32|32,0|32|32|32|49|52|45|0,20|0|0|49|51|51|56|32,0|49|57|32|32|50|32|32,0|32|48|32|32|32|32|32,219|8224|13617|8224|8224|8224|31045|29541,-1,0,0,20,255,112
473,0,1,2,0,2,0,0,0,8|8|32|49|57|32|45|50,255|255|32|32|48|32|32|32,0|0|48|32|32|32|49|52,20|20|0|0|0|49|51|51,-4|4|32|49|57|32|45|50,0|0|32|32|48|32|32|32,218|218|8224|13617|8224|8224|8224|31045,-1,0,0,20,255,112
474,0,1,4,0,4,0,0,0,6|6|6|6|32|49|57|32,255|255|255|255|32|32|48|32,0|0|0|0|48|32|32|32,3|1|3|1|0|0|0|49,-8|-8|8|8|32|49|57|32,0|0|0|0|32|32|48|32,578|578|578|578|13617|8224|8224|8224,1,0,0,20,255,208
475,0,1,8,0,8,0,0,0,6|6|6|6|6|6|6|6,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,4|2|0|-2|4|2|0|-2,-8|-8|-8|-8|8|8|8|8,0|0|0|0|0|0|0|0,578|578|578|578|578|578|578|578,1,0,0,20,255,208
476,0,2,1,9,1,0,0,0,3|49|51|52|49|32|32|49,10|32|32|48|32|32|32|32,0|32|32|32|32|32|48|32,5|32|49|52|0|0|0|0,0|32|48|0|0|0|0|49,0|53|48|32|32|49|57|32,172|8224|8224|8243|8224|8224|8240|8224,0,0,0,0,255,112
477,0,2,2,9,2,0,0,0,4|4|110|101|101|122|101|103,10|10|0|0|0|49|51|53,-4|4|32|49|57|32|32|54,5|5|32|45|49|32|32|32,0|0|48|32|32|32|49|53,0|0|0|0|0|49|51|53,172|172|8249|12589|8224|11552|8241|8224,0,0,0,0,255,112
478,0,2,4,9,4,0,0,0,5|5|5|5|50|32|32|49,10|10|10|10|0|0|0|49,0|0|-1|1|32|49|57|32,5|5|5|5|32|32|48|32,-4|4|-6|6|48|32|32|32,0|0|0|0|0|0|0|49,172|172|172|172|12320|8224|8224|8240,0,0,0,0,255,112
479,0,2,5,9,5,0,0,0,6|6|6|6|6|49|57|32,10|10|10|10|10|32|48|32,0|0|0|-1|1|32|32|32,5|5|5|5|5|0|0|94,0|4|-4|-6|6|49|51|53,0|0|0|0|0|32|32|48,172|172|172|172|172|8240|8224|13873,0,0,0,0,255,112
480,0,2,7,9,7,0,0,0,7|7|7|7|7|7|7|32,10|10|10|10|10|10|10|32,0|0|0|-1|1|-2|2|32,5|5|5|5|5|5|5|48,0|4|-4|-6|6|-8|8|0,0|0|0|0|0|0|0|32,172|172|172|172|172|172|172|8224,0,0,0,0,255,112
481,0,2,8,9,8,0,0,0,8|8|8|8|8|8|8|8,10|10|10|10|10|10|10|10,0|0|0|-1|1|-2|2|0,6|5|5|5|5|5|5|7,0|4|-4|-6|6|-8|8|0,0|0|0|0|0|0|0|8,172|172|172|172|172|172|172|172,0,0,0,0,255,112
482,0,4,1,0,1,0,0,0,3|0|0|0|0|49|52|53,107|32|32|49|57|32|32|48,0|32|32|32|48|32|32|32,7|32|48|32|32|32|49|52,0|0|0|0|0|49|52|54,0|32|32|49|57|32|32|49,601|11552|8241|8224|8224|8240|8224|13617,0,0,0,26,255,208
483,0,2,1,0,1,0,0,0,4|32|32|45|49|32|32|32,105|32|48|32|32|32|49|52,0|0|0|0|0|49|52|54,7|32|32|49|57|32|32|48,0|32|32|32|48|32|32|32,0|32|48|32|32|32|49|53,582|0|12544|13876|8245|12576|8249|12320,0,0,0,26,255,208
484,0,2,3,0,3,0,0,0,8|3|3|0|0|32|54|0,105|107|107|49|52|51|48|32,0|-1|1|32|32|48|32|32,7|7|7|32|32|32|32|32,0|-4|4|32|49|54|32|32,0|0|0|32|84|111|110|103,582|601|601|29301|29550|29472|28524|27767,0,0,0,26,255,208
485,0,2,3,0,3,0,0,0,8|8|8|32|32|32|48|32,105|105|105|32|48|32|32|32,0|0|0|0|0|0|0|73,7|6|6|0|0|49|53|54,0|-9|9|49|57|32|32|51,0|0|0|32|49|32|32|32,582|582|582|14641|8224|8224|8224|29779,0,0,0,26,255,208
486,0,2,4,0,4,0,0,0,8|8|8|8|114|116|105|110,105|105|105|105|115|105|116|105,0|0|0|0|0|0|0|49,7|7|6|6|32|49|57|32,-4|4|-14|14|32|32|49|32,0|0|0|0|48|32|32|32,582|582|582|582|13877|8240|12576|8249,0,0,0,26,255,208
487,0,2,4,7,4,0,0,0,251|251|251|251|0|0|0|49,255|255|255|255|32|49|57|32,0|0|0|0|32|32|49|32,2|2|2|2|48|32|32|32,-6|6|-6|6|0|0|0|49,-7|-7|7|7|32|49|57|32,683|702|721|740|8224|8224|8240|8224,0,0,0,26,255,208
488,0,3,1,0,1,0,0,0,2|48|32|32|32|32|48|32,255|32|32|32|48|32|32|32,0|57|27|0|0|0|0|49,-4|57|48|32|32|49|57|32,0|48|32|32|32|32|48|32,0|32|32|32|48|32|32|32,126|27|0|12544|14645|8240|12576|8249,1,0,0,16,255,208
489,0,3,2,0,2,0,0,0,2|2|27|0|0|0|0|49,255|255|48|32|32|49|57|32,0|0|32|32|32|32|48|32,-4|-4|32|32|48|32|32|32,0|0|27|0|0|0|0|49,0|0|48|32|32|49|57|32,126|126|8224|8240|8224|8224|8240|8224,1,0,0,16,255,208
490,0,3,2,0,2,0,0,0,4|4|32|49|57|32|32|48,255|255|32|32|52|32|32|32,0|0|48|32|32|32|49|54,-4|-4|32|32|32|32|32|83,0|0|112|32|51|32|58|32,0|0|110|103|117|101|32|109,214|214|28448|29813|8224|8224|21595|28793,1,0,0,16,255,208
491,0,3,4,0,4,0,0,0,5|5|2|2|32|48|32|32,255|255|255|255|32|32|32|32,0|0|0|0|49|54|42|0,-4|-4|-4|-4|54|50|48|32,0|0|-8|8|32|55|56|54,0|0|0|0|56|32|32|32,214|214|126|126|12337|8240|19488|30049,1,0,0,16,255,208
492,0,3,4,0,4,0,0,0,252|252|252|252|32|54|50|57,255|255|255|255|32|32|32|32,0|0|0|0|49|101|32|0,-3|-3|-3|-3|54|50|48|32,-6|6|-6|6|32|55|56|55,-7|-7|7|7|50|32|32|32,239|240|258|259|12337|8240|26|0,1,0,0,16,255,208
493,0,3,8,0,8,0,0,0,252|252|252|252|252|252|252|252,255|255|255|255|255|255|255|255,-1|-1|-1|-1|1|1|1|1,-3|-3|-3|-3|-3|-3|-3|-3,-6|6|-6|6|-6|6|-6|6,-7|-7|7|7|-7|-7|7|7,239|240|258|259|239|240|258|259,1,0,0,16,255,208
494,0,8,1,0,1,0,0,0,128|32|49|54|27|0|0|0,255|49|54|51|56|32|32|49,0|32|32|48|32|32|32|32,0|32|32|32|32|32|48|32,0|32|49|54|112|108|106|1,0|18|2|0|0|-24|8|-115,57|50307|35592|3056|4086|7300|2|35072,1,0,0,7,6,80
495,0,9,2,0,2,0,0,0,128|128|0|106|4|85|83|232,255|255|72|253|131|196|12|83,0|0|66|-72|-61|-1|116|36,-1|-1|-76|-116|61|0|-125|-60,9|-9|-24|-77|-116|61|0|-125,0|0|-119|-122|2|2|0|0,57|57|59475|36008|61|50307|35076|1670,1,0,0,7,6,80
496,0,9,2,0,2,0,0,0,113|113|246|1|0|0|1|0,255|255|233|172|1|0|0|199,0|0|1|0|0|0|0|0,-1|-1|-57|-122|-30|1|0|0,9|-9|-58|-122|-84|0|0|0,0|0|-122|-83|0|0|0|-16,76|76|0|22271|47592|65531|33791|1220,1,0,0,7,6,80
497,0,9,2,0,2,0,0,0,114|114|83|80|232|157|140|61,255|255|196|12|11|192|15|133,0|0|0|0|-117|68|36|44,-1|-1|116|8|-115|-82|30|1,9|-9|-21|45|106|0|106|0,0|0|-115|68|36|28|-1|116,95|95|35958|61|50307|2836|4032|38277,1,0,0,7,6,80
498,0,9,4,0,4,0,0,0,114|114|128|128|0|106|4|83,255|255|255|255|140|61|0|131,0|0|0|0|117|17|15|-73,-1|-1|-2|-2|70|88|72|-3,9|-9|16|-16|-64|116|97|106,0|0|0|0|3|-115|68|36,95|95|57|57|15756|33536|5316|49163,1,0,0,7,6,80
499,0,9,6,0,6,0,0,0,114|114|128|128|128|128|255|255,255|255|255|255|255|255|41|86,0|0|0|0|0|0|-60|4,-1|-1|-2|-2|0|0|0|116,9|-9|16|-16|30|-30|0|0,0|0|0|0|0|0|0|0,95|95|57|57|57|57|49431|48777,1,0,0,7,6,80
500,0,3,1,0,1,0,0,0,149|4|128|159|0|193|199|70,255|23|0|0|0|199|134|250,0|0|0|0|0|0|0|-57,6|-42|1|0|0|0|0|0,0|-57|-122|-38|1|0|0|0,0|0|0|-57|-122|-14|1|0,241|0|50944|60038|1|0|0|65024,0,0,0,1,255,48
501,0,4,1,0,1,0,0,0,150|190|172|0|0|0|0|117,98|86|232|251|33|72|253|131,0|4|-128|-66|-86|0|0|0,6|117|16|15|-73|-122|28|1,0|0|-63|-32|2|-119|-122|-18,0|0|0|93|95|94|91|-125,241|35779|9284|3844|16574|35587|34052|20212,0,0,0,1,255,48
502,0,5,1,0,1,0,0,0,152|192|235|40|131|184|246|1,98|0|0|116|14|139|68|36,0|-57|0|-2|-1|-1|-1|43,6|-21|17|-57|-128|-10|1|0,0|1|0|0|0|-58|-128|1,0|0|0|-1|-61|-117|76|36,241|9284|33552|504|49178|55542|33160|510,0,0,0,1,255,48
503,0,5,1,0,1,0,0,0,153|0|0|199|65|12|0|0,98|0|184|1|0|0|0|195,0|-117|116|36|8|-118|-122|-84,6|0|0|60|64|116|4|60,0|117|23|15|-73|-122|-108|0,0|0|5|2|4|0|0|106,241|3048|18468|33789|2244|46847|470|0,0,0,0,1,255,48
504,0,5,2,0,2,0,0,0,152|152|20|33|72|253|131|196,98|98|190|255|1|0|0|0,0|0|-117|70|60|11|-64|116,6|6|0|80|-24|1|-118|61,-7|7|-60|8|86|-24|-37|55,0|0|-125|-60|4|-125|-66|-18,241|241|61045|48771|158|0|29696|27162,0,0,0,1,255,48
505,0,5,3,0,3,0,0,0,152|152|153|0|0|0|0|0,98|98|98|190|250|255|255|131,0|0|0|-24|-98|-5|-1|-1,6|6|6|106|0|86|-24|-81,-9|9|0|-125|-60|8|-95|-76,6|6|0|-57|4|-123|-72|79,241|241|241|440|0|24064|35779|9300,0,0,0,1,255,48
506,0,5,1,3,1,0,0,0,2|8|137|65|44|139|66|64,255|65|48|199|66|12|0|0,0|0|-72|1|0|0|0|-61,8|76|36|4|-117|68|36|8,0|-127|-38|0|0|0|-117|68,0|12|11|-64|116|3|-119|65,153|3137|0|0|440|0|49920|21643,0,0,0,2,255,0
507,0,5,2,3,2,0,0,0,2|2|139|68|36|8|49|130,255|255|0|0|199|66|12|0,-2|2|0|-72|1|0|0|0,8|8|84|36|4|-117|68|36,0|0|-126|-66|0|0|0|-117,0|0|12|11|-64|-119|-118|-50,153|153|33545|60066|1|48896|2027|35459,0,0,0,2,255,0
508,0,4,2,3,4,0,0,0,2|2|2|2|36|4|139|68,255|255|255|255|255|139|76|36,-2|2|-1|1|-55|116|15|-125,7|7|8|8|0|2|-119|-126,0|0|0|0|-21|7|-125|-94,0|0|0|0|-3|-119|-118|-62,153|153|153|153|53890|0|50944|3138,0,0,0,2,255,0
509,0,4,2,3,6,0,0,0,2|2|2|2|2|2|0|0,255|255|255|255|255|255|0|0,-2|2|-4|4|-1|1|-1|-1,7|7|5|5|8|8|11|-1,0|0|0|0|0|0|-117|92,0|0|0|0|0|0|-98|0,153|153|153|153|153|153|0|33536,0,0,0,2,255,0
510,0,4,3,3,6,0,0,0,2|2|2|2|2|2|117|32,255|255|255|255|255|255|25|106,-2|2|0|-1|1|0|0|-125,7|7|9|7|7|9|0|0,0|0|0|0|0|0|0|1,0|0|0|0|0|0|61|0,153|153|153|153|153|153|26859|32393,0,0,0,2,255,0
511,0,3,2,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
512,0,4,4,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
513,0,4,6,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
514,0,5,8,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
515,0,4,8,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
516,0,3,8,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
517,0,4,2,3,2,0,0,0,2|2|0|11|192|116|16|80,255|255|86|245|2|199|134|214,-6|6|0|0|0|0|0|-125,2|2|0|116|57|86|106|10,0|0|-119|0|-63|-24|8|86,0|0|-119|-122|-42|1|0|0,153|153|474|0|29952|35611|16454|17977,0,0,0,2,255,0
518,0,4,2,3,2,0,0,0,2|2|218|1|0|0|94|195,255|255|116|36|8|131|126|88,-5|5|9|86|-24|-116|3|0,3|3|-60|4|-57|-122|-14|1,0|0|0|0|0|0|-117|-122,0|0|0|0|11|-64|116|16,153|153|757|34503|470|0|0|0,0,0,0,2,255,0
519,0,4,2,3,4,0,0,0,2|2|2|2|134|214|1|0,255|255|255|255|86|87|139|92,-7|7|-5|5|-69|-108|0|0,1|1|3|3|-127|-57|2|4,0|0|0|0|74|38|0|0,0|0|0|0|20|80|87|-24,153|153|153|153|38888|65521|33791|1220,0,0,0,2,255,0
520,0,4,2,3,6,0,0,0,2|2|2|2|2|2|24|38,255|255|255|255|255|255|223|80,-7|7|-5|5|-7|7|-125|-60,1|1|3|3|-1|-1|38|0,0|0|0|0|0|0|-14|1,0|0|0|0|0|0|-125|-69,153|153|153|153|153|153|29772|21267,0,0,0,2,255,0
521,0,4,2,3,6,0,0,0,2|2|2|2|2|2|86|139,255|255|255|255|255|255|148|0,-7|7|-5|5|-8|8|0|0,1|1|3|3|2|2|64|37,0|0|0|0|0|0|-64|117,0|0|0|0|0|0|0|0,153|153|153|153|153|153|34503|498,0,0,0,2,255,0
522,0,20,1,3,1,0,0,0,187|0|86|139|116|36|8|139,255|250|1|0|0|137|134|46,0|0|0|80|-1|-74|50|1,2|0|106|2|86|-24|52|0,0|0|-125|-60|16|-119|-122|46,0|0|0|94|-61|86|-117|116,153|46847|302|0|46847|306|0|362,0,0,0,2,255,0
523,0,20,7,3,7,0,0,0,187|2|2|2|2|2|2|86,255|255|255|255|255|255|255|24,0|-7|7|-5|5|-8|8|2,2|1|1|3|3|2|2|20,0|0|0|0|0|0|0|-117,0|0|0|0|0|0|0|-117,153|153|153|153|153|153|153|59428,0,0,0,2,255,0
524,0,30,1,3,1,0,0,0,187|58|139|116|36|20|139|126,255|139|134|238|0|0|0|139,0|88|-117|-35|-117|72|4|3,2|-117|68|36|32|59|-61|115,0|-117|-40|83|81|43|-21|-1,0|36|36|-24|52|32|0|0,153|36108|15108|18057|35164|22638|50059|24413,0,0,0,2,255,0
525,0,30,7,3,7,0,0,0,187|2|2|2|2|2|2|233,255|255|255|255|255|255|255|20,0|-7|7|-5|5|-8|8|-1,2|1|1|3|3|2|2|12,0|0|0|0|0|0|0|43,0|0|0|0|0|0|0|110,153|153|153|153|153|153|153|64395,0,0,0,2,255,0
526,0,20,7,3,7,0,0,0,187|2|2|2|2|2|2|76,255|255|255|255|255|255|255|0,0|-7|7|-5|5|-8|8|-66,-3|1|1|3|3|2|2|86,0|0|0|0|0|0|0|4,0|0|0|0|0|0|0|125,153|153|153|153|153|153|153|757,1,0,0,2,255,0
527,0,15,7,3,7,0,0,0,187|2|2|2|2|2|2|235,255|255|255|255|255|255|255|8,0|-7|7|-5|5|-8|8|-117,-1|1|1|3|3|2|2|52,0|0|0|0|0|0|0|44,0|0|0|0|0|0|0|-5,153|153|153|153|153|153|153|33536,1,0,0,2,255,0
528,0,5,1,3,1,0,0,0,2|88|139|199|93|95|94|91,255|86|139|116|36|8|131|126,0|0|117|43|86|-24|107|0,8|0|-125|-60|4|-117|-122|-18,0|0|0|11|-64|116|24|-117,0|8|-119|70|88|-57|70|92,153|0|618|59478|648|0|50307|24072,0,0,0,2,255,0
529,0,4,3,3,6,0,0,0,2|2|2|2|2|2|84|36,255|255|255|255|255|255|0|139,-2|2|0|-1|1|0|-55|117,7|7|9|7|7|9|0|-21,0|0|0|0|0|0|-117|9,0|0|0|0|0|0|1|-72,153|153|153|153|153|153|61118|0,0,0,0,2,255,0
530,0,5,8,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
531,0,3,8,3,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|1|-1|2|-2|3|-3,9|9|8|8|7|7|6|6,6|-6|6|-6|6|-6|6|-6,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|153,0,0,0,2,255,0
532,0,15,1,3,1,0,0,0,187|40|102|139|134|26|1|0,255|80|87|232|16|29|0|0,0|-60|8|11|-64|116|52|102,-1|-122|74|1|0|0|67|15,0|-122|76|1|0|0|59|-61,0|-40|102|-57|-122|74|1|0,153|26112|34503|312|0|2048|1931|34441,1,0,0,2,255,0
533,0,30,7,3,7,0,0,0,187|2|2|2|2|2|2|94,255|255|255|255|255|255|255|12,0|-7|7|-5|5|-8|8|-57,2|1|1|3|3|2|2|42,0|0|0|0|0|0|0|1,0|0|0|0|0|0|0|0,153|153|153|153|153|153|153|1931,0,0,0,2,255,0
534,0,3,1,3,1,0,0,0,2|1|87|232|52|27|0|0,255|196|12|137|134|222|1|0,0|102|-127|-66|56|1|0|0,8|-128|117|10|-117|7|-119|-122,0|1|0|0|-21|10|-57|-122,0|1|0|0|0|0|0|0,153|7038|0|50307|24324|50014|22358|46607,0,0,0,2,255,0
535,0,10,2,0,2,0,0,0,166|166|235|84|139|124|36|12,255|255|214|0|0|0|139|143,0|0|0|0|-21|34|-117|124,7|7|-117|-121|-46|0|0|0,0|0|-62|0|0|0|-21|16,0|0|36|12|-117|-121|-50|0,90|90|190|0|51467|2676|106|20566,0,0,0,14,6,208
536,0,3,1,0,1,0,0,0,2|1|0|0|0|0|0|0,255|94|195|86|139|116|36|8,0|-122|-22|1|0|0|64|116,8|-117|78|48|-117|68|36|12,0|1|-123|-122|-38|0|0|0,0|11|106|4|86|-24|106|-1,160|50307|35592|13382|18057|50956|13382|0,0,0,0,5,255,160
537,0,2,1,0,1,0,0,0,2|32|235|64|139|76|36|4,255|65|76|57|129|234|0|0,0|124|49|-117|-127|-22|1|0,8|-88|1|117|39|-125|-56|1,0|28|-117|76|36|4|-117|-127,0|0|0|0|57|65|88|124,160|60033|1|43008|29954|33545|712|33161,0,0,0,5,255,160
538,0,4,2,0,2,0,0,0,2|2|30|235|63|139|76|36,255|255|129|234|1|0|0|1,0|0|-117|-127|-22|0|0|0,8|8|76|126|39|106|1|-21,-8|8|76|36|4|-10|-127|-22,0|0|0|2|116|22|-117|-127,160|160|16697|32088|27147|20738|48104|65534,0,0,0,5,255,160
539,0,3,2,0,2,0,0,0,2|2|255|131|196|4|139|174,255|255|0|0|139|221|131|59,0|0|7|-117|27|-125|59|0,8|8|-117|124|36|28|-119|123,-8|8|-66|-2|1|0|0|0,0|0|106|1|87|-24|-8|78,160|160|22280|17289|65284|9332|20508|29160,0,0,0,5,255,160
540,0,4,3,0,3,0,0,0,2|2|2|117|21|199|70|92,255|255|255|0|137|126|88|106,0|0|0|-19|-2|-1|-1|-125,8|8|8|-57|93|95|94|91,-10|10|0|-20|-1|117|16|-1,5|5|-5|117|8|-24|115|-1,160|160|160|3268|393|17803|33544|54968,0,0,0,5,255,160
541,0,3,3,0,3,0,0,0,2|2|2|238|1|0|0|57,255|255|255|32|139|69|8|131,0|0|0|0|0|0|116|20,8|8|8|0|0|0|0|116,-10|10|0|85|8|-24|58|11,5|5|-5|9|82|-117|85|8,160|160|160|50013|19595|1060|29951|4132,0,0,0,5,255,160
542,0,4,4,0,4,0,0,0,2|2|2|2|255|131|196|16,255|255|255|255|0|195|139|76,0|0|0|0|36|16|-58|-127,8|8|8|8|64|-1|116|36,-15|15|-8|8|16|81|-24|86,5|5|-5|-5|-60|16|-72|1,160|160|160|160|35600|9332|65292|9332,0,0,0,5,255,160
543,0,5,5,0,5,0,0,0,2|2|2|2|2|0|0|117,255|255|255|255|255|255|255|131,0|0|0|0|0|2|0|0,8|8|8|8|8|88|0|126,-20|20|-12|12|0|-81|-126|0,8|8|-2|-2|-6|2|-119|-122,160|160|160|160|160|22211|29835|2084,0,0,0,5,255,160
544,0,5,6,0,6,0,0,0,2|2|2|2|2|2|238|1,255|255|255|255|255|255|28|131,0|0|0|0|0|0|116|19,8|8|8|8|8|8|0|116,-24|24|-18|18|-12|12|-116|0,8|8|-2|-2|-6|-6|104|30,160|160|160|160|160|160|0|50014,0,0,0,5,255,160
545,0,6,7,0,7,0,0,0,2|2|2|2|2|2|2|117,255|255|255|255|255|255|255|0,0|0|0|0|0|0|0|-122,8|8|8|8|8|8|8|0,-24|24|-18|18|-12|12|0|48,8|8|-2|-2|-6|-6|-8|-21,160|160|160|160|160|160|160|0,0,0,0,5,255,160
546,0,6,8,0,8,0,0,0,2|2|2|2|2|2|2|2,255|255|255|255|255|255|255|255,0|0|0|0|0|0|0|0,8|8|8|8|8|8|8|8,-24|24|-18|18|-12|12|-5|5,8|8|-2|-2|-6|-6|-8|-8,160|160|160|160|160|160|160|160,0,0,0,5,255,160
547,0,2,1,0,2,0,0,0,2|2|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-6|6|0|0|0|0|0|0,6|6|0|0|0|0|0|0,-6|6|0|0|0|0|0|0,0|0|0|0|0|0|0|0,159|161|0|0|0|0|0|0,0,0,0,5,255,160
548,0,3,2,0,2,0,0,0,2|2|0|0|0|0|0|0,255|255|0|0|0|0|0|0,-6|6|0|0|0|0|0|0,6|6|0|0|0|0|0|0,-6|6|0|0|0|0|0|0,0|0|0|0|0|0|0|0,159|161|0|0|0|0|0|0,0,0,0,5,255,160
549,0,3,2,0,4,0,0,0,2|2|2|2|0|0|0|0,255|255|255|255|0|0|0|0,-6|6|-7|7|0|0|0|0,6|6|5|5|0|0|0|0,-6|6|-6|6|0|0|0|0,0|0|0|0|0|0|0|0,159|161|159|161|0|0|0|0,0,0,0,5,255,160
550,0,3,3,0,3,0,0,0,2|2|2|0|0|0|0|0,255|255|255|0|0|0|0|0,-6|6|0|0|0|0|0|0,6|6|-8|0|0|0|0|0,-6|6|0|0|0|0|0|0,0|0|0|0|0|0|0|0,159|161|160|0|0|0|0|0,0,0,0,5,255,160
551,0,3,4,0,4,0,0,0,2|2|2|2|0|0|0|0,255|255|255|255|0|0|0|0,-6|6|0|0|0|0|0|0,6|6|-8|-8|0|0|0|0,-6|6|-8|8|0|0|0|0,0|0|0|0|0|0|0|0,159|161|160|160|0|0|0|0,0,0,0,5,255,160
552,0,4,5,0,5,0,0,0,2|2|2|2|2|0|0|0,255|255|255|255|255|0|0|0,-6|6|6|-6|0|0|0|0,6|6|-6|-6|-8|0|0|0,-6|6|6|-6|0|0|0|0,0|0|0|0|0|0|0|0,159|161|159|161|160|0|0|0,0,0,0,5,255,160
553,0,4,6,0,6,0,0,0,2|2|2|2|2|2|0|0,255|255|255|255|255|255|0|0,-6|6|6|-6|0|0|0|0,6|6|-6|-6|-8|-8|0|0,-6|6|6|-6|-8|8|0|0,0|0|0|0|0|0|0|0,159|161|159|161|160|160|0|0,0,0,0,5,255,160
